datetime,patients,hour,day_of_week,is_weekend,month,week_number,season,is_holiday,holiday,event_flag,shift_period,arrivals,admissions,discharges,waiting_patients,avg_wait_time_minutes,occupancy_rate,occupied_beds,available_beds,available_doctors,available_nurses,doctors_available,nurses_available,appointments_count,or_bookings_count,department_pressure_score,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2024-08-18 23:00:00,73,23,6,1,8,33,Summer,0,0,0,Night,13,4,9,1,21,0.58,126,92,36,82,36,82,4,1,37.4,73,72,82.33,84.0,82.75,79
2024-08-19 00:00:00,79,0,0,0,8,34,Summer,0,0,0,Night,11,5,13,2,24,0.58,126,92,36,82,36,82,7,1,39.75,73,59,77.67,82.33,82.79,82
2024-08-19 01:00:00,82,1,0,0,8,34,Summer,0,0,0,Night,14,6,9,2,24,0.58,126,92,36,82,36,82,1,1,38.25,79,63,75.0,82.0,83.62,83
2024-08-19 02:00:00,83,2,0,0,8,34,Summer,0,0,0,Night,13,6,8,3,26,0.58,126,92,36,82,36,82,3,1,40.35,82,66,78.0,80.17,84.42,90
2024-08-19 03:00:00,90,3,0,0,8,34,Summer,0,0,0,Night,12,5,7,1,21,0.58,126,92,36,82,36,82,8,2,38.4,83,55,81.33,79.5,85.12,85
2024-08-19 04:00:00,85,4,0,0,8,34,Summer,0,0,0,Night,14,6,9,2,24,0.58,126,92,36,82,36,82,6,3,39.5,90,55,85.0,80.0,86.58,84
2024-08-19 05:00:00,84,5,0,0,8,34,Summer,0,0,0,Night,16,7,7,3,26,0.58,126,92,36,82,36,82,5,2,40.85,85,58,86.0,82.0,87.83,107
2024-08-19 06:00:00,107,6,0,0,8,34,Summer,0,0,0,Night,21,9,7,3,26,0.58,126,92,36,82,36,82,6,2,41.1,84,79,86.33,83.83,88.92,104
2024-08-19 07:00:00,104,7,0,0,8,34,Summer,0,0,0,Morning,18,8,12,4,29,0.58,126,92,42,96,42,96,0,4,41.2,107,81,92.0,88.5,90.08,127
2024-08-19 08:00:00,127,8,0,0,8,34,Summer,0,0,0,Morning,31,13,14,5,32,0.583,127,91,42,96,42,96,18,5,47.45,104,94,98.33,92.17,91.04,135
2024-08-19 09:00:00,135,9,0,0,8,34,Summer,0,0,0,Morning,28,12,17,6,35,0.619,135,83,42,96,42,96,19,4,51.51,127,104,112.67,99.5,92.42,142
2024-08-19 10:00:00,142,10,0,0,8,34,Summer,0,0,0,Morning,32,14,13,7,38,0.651,142,76,42,96,42,96,19,4,55.03,135,108,122.0,107.0,93.71,142
2024-08-19 11:00:00,142,11,0,0,8,34,Summer,0,0,0,Morning,34,15,15,7,38,0.651,142,76,42,96,42,96,19,4,55.03,142,106,134.67,116.5,95.12,145
2024-08-19 12:00:00,145,12,0,0,8,34,Summer,0,0,0,Morning,32,14,16,3,26,0.665,145,73,42,96,42,96,19,3,49.46,142,102,139.67,126.17,96.62,130
2024-08-19 13:00:00,130,13,0,0,8,34,Summer,0,0,0,Morning,22,9,16,4,29,0.596,130,88,42,96,42,96,21,5,47.43,145,88,143.0,132.5,98.42,122
2024-08-19 14:00:00,122,14,0,0,8,34,Summer,0,0,0,Morning,24,10,13,4,29,0.58,126,92,42,96,42,96,20,4,46.2,130,100,139.0,136.83,100.17,120
2024-08-19 15:00:00,120,15,0,0,8,34,Summer,0,0,0,Evening,23,10,9,4,29,0.58,126,92,42,96,42,96,18,4,45.7,122,96,132.33,136.0,101.08,124
2024-08-19 16:00:00,124,16,0,0,8,34,Summer,0,0,0,Evening,22,9,20,3,26,0.58,126,92,42,96,42,96,19,3,44.35,120,96,124.0,133.5,102.08,124
2024-08-19 17:00:00,124,17,0,0,8,34,Summer,0,0,0,Evening,26,11,22,4,29,0.58,126,92,42,96,42,96,3,3,41.95,124,83,122.0,130.5,103.25,114
2024-08-19 18:00:00,114,18,0,0,8,34,Summer,0,0,0,Evening,24,10,19,5,32,0.58,126,92,42,96,42,96,5,3,44.05,124,81,122.67,127.5,104.96,121
2024-08-19 19:00:00,121,19,0,0,8,34,Summer,0,0,0,Evening,20,9,19,4,29,0.58,126,92,42,96,42,96,4,0,42.2,114,93,120.67,122.33,106.33,117
2024-08-19 20:00:00,117,20,0,0,8,34,Summer,0,0,0,Evening,23,10,21,4,29,0.58,126,92,42,96,42,96,2,1,41.7,121,87,119.67,120.83,107.5,105
2024-08-19 21:00:00,105,21,0,0,8,34,Summer,0,0,0,Evening,17,7,10,4,29,0.58,126,92,42,96,42,96,4,1,42.2,117,87,117.33,120.0,108.75,103
2024-08-19 22:00:00,103,22,0,0,8,34,Summer,0,0,0,Evening,20,9,10,5,32,0.58,126,92,42,96,42,96,2,1,43.3,105,73,114.33,117.5,109.5,109
2024-08-19 23:00:00,109,23,0,0,8,34,Summer,0,0,0,Night,18,8,13,4,29,0.58,126,92,36,82,36,82,6,1,42.7,103,73,108.33,114.0,110.75,89
2024-08-20 00:00:00,89,0,1,0,8,34,Summer,0,0,0,Night,16,7,13,1,21,0.58,126,92,36,82,36,82,1,4,36.65,109,79,105.67,111.5,112.25,83
2024-08-20 01:00:00,83,1,1,0,8,34,Summer,0,0,0,Night,19,8,11,4,29,0.58,126,92,36,82,36,82,3,2,41.95,89,82,100.33,107.33,112.67,78
2024-08-20 02:00:00,78,2,1,0,8,34,Summer,0,0,0,Night,12,5,7,0,18,0.58,126,92,36,82,36,82,2,2,35.3,83,83,93.67,101.0,112.71,85
2024-08-20 03:00:00,85,3,1,0,8,34,Summer,0,0,0,Night,17,7,6,3,26,0.58,126,92,36,82,36,82,1,1,39.85,78,90,83.33,94.5,112.5,79
2024-08-20 04:00:00,79,4,1,0,8,34,Summer,0,0,0,Night,14,6,9,2,24,0.58,126,92,36,82,36,82,5,1,39.25,85,85,82.0,91.17,112.29,85
2024-08-20 05:00:00,85,5,1,0,8,34,Summer,0,0,0,Night,16,7,9,3,26,0.58,126,92,36,82,36,82,8,0,41.6,79,84,80.67,87.17,112.04,109
2024-08-20 06:00:00,109,6,1,0,8,34,Summer,0,0,0,Night,16,7,13,3,26,0.58,126,92,36,82,36,82,5,0,40.85,85,107,83.0,83.17,112.08,106
2024-08-20 07:00:00,106,7,1,0,8,34,Summer,0,0,0,Morning,18,8,10,4,29,0.58,126,92,42,96,42,96,3,4,41.95,109,104,91.0,86.5,112.17,131
2024-08-20 08:00:00,131,8,1,0,8,34,Summer,0,0,0,Morning,31,13,10,5,32,0.601,131,87,42,96,42,96,18,5,48.56,106,127,100.0,90.33,112.25,143
2024-08-20 09:00:00,143,9,1,0,8,34,Summer,0,0,0,Morning,34,15,14,6,35,0.656,143,75,42,96,42,96,20,4,53.96,131,135,115.33,99.17,112.42,143
2024-08-20 10:00:00,143,10,1,0,8,34,Summer,0,0,0,Morning,31,13,13,7,38,0.656,143,75,42,96,42,96,19,6,55.31,143,142,126.67,108.83,112.75,144
2024-08-20 11:00:00,144,11,1,0,8,34,Summer,0,0,0,Morning,32,14,14,5,32,0.661,144,74,42,96,42,96,21,4,52.88,143,142,139.0,119.5,112.79,140
2024-08-20 12:00:00,140,12,1,0,8,34,Summer,0,0,0,Morning,34,15,15,7,38,0.642,140,78,42,96,42,96,18,4,54.23,144,145,143.33,129.33,112.88,127
2024-08-20 13:00:00,127,13,1,0,8,34,Summer,0,0,0,Morning,19,8,10,4,29,0.583,127,91,42,96,42,96,22,3,46.85,140,130,142.33,134.5,112.67,125
2024-08-20 14:00:00,125,14,1,0,8,34,Summer,0,0,0,Morning,24,10,9,4,29,0.58,126,92,42,96,42,96,22,3,46.7,127,122,137.0,138.0,112.54,128
2024-08-20 15:00:00,128,15,1,0,8,34,Summer,0,0,0,Evening,24,10,15,5,32,0.587,128,90,42,96,42,96,21,4,48.48,125,120,130.67,137.0,112.67,125
2024-08-20 16:00:00,125,16,1,0,8,34,Summer,0,0,0,Evening,24,10,22,5,32,0.58,126,92,42,96,42,96,19,3,47.55,128,124,126.67,134.5,113.0,113
2024-08-20 17:00:00,113,17,1,0,8,34,Summer,0,0,0,Evening,24,10,19,3,26,0.58,126,92,42,96,42,96,4,4,40.6,125,124,126.0,131.5,113.04,115
2024-08-20 18:00:00,115,18,1,0,8,34,Summer,0,0,0,Evening,18,8,24,4,29,0.58,126,92,42,96,42,96,7,1,42.95,113,114,122.0,126.33,112.58,119
2024-08-20 19:00:00,119,19,1,0,8,34,Summer,0,0,0,Evening,21,9,19,4,29,0.58,126,92,42,96,42,96,3,2,41.95,115,121,117.67,122.17,112.62,116
2024-08-20 20:00:00,116,20,1,0,8,34,Summer,0,0,0,Evening,17,7,20,3,26,0.58,126,92,42,96,42,96,4,3,40.6,119,117,115.67,120.83,112.54,108
2024-08-20 21:00:00,108,21,1,0,8,34,Summer,0,0,0,Evening,20,9,11,3,26,0.58,126,92,42,96,42,96,2,3,40.1,116,105,116.67,119.33,112.5,99
2024-08-20 22:00:00,99,22,1,0,8,34,Summer,0,0,0,Evening,17,7,10,4,29,0.58,126,92,42,96,42,96,1,1,41.45,108,103,114.33,116.0,112.62,107
2024-08-20 23:00:00,107,23,1,0,8,34,Summer,0,0,0,Night,17,7,11,2,24,0.58,126,92,36,82,36,82,0,1,38.0,99,109,107.67,111.67,112.46,80
2024-08-21 00:00:00,80,0,2,0,8,34,Summer,0,0,0,Night,13,6,8,2,24,0.58,126,92,36,82,36,82,0,2,38.0,107,89,104.67,110.67,112.38,82
2024-08-21 01:00:00,82,1,2,0,8,34,Summer,0,0,0,Night,12,5,11,3,26,0.58,126,92,36,82,36,82,1,0,39.85,80,83,95.33,104.83,112.0,74
2024-08-21 02:00:00,74,2,2,0,8,34,Summer,0,0,0,Night,10,4,8,1,21,0.58,126,92,36,82,36,82,5,3,37.65,82,78,89.67,98.67,111.96,74
2024-08-21 03:00:00,74,3,2,0,8,34,Summer,0,0,0,Night,10,4,6,2,24,0.58,126,92,36,82,36,82,4,1,39.0,74,85,78.67,91.67,111.79,79
2024-08-21 04:00:00,79,4,2,0,8,34,Summer,0,0,0,Night,16,7,10,2,24,0.58,126,92,36,82,36,82,4,1,39.0,74,79,76.67,86.0,111.33,83
2024-08-21 05:00:00,83,5,2,0,8,34,Summer,0,0,0,Night,14,6,9,2,24,0.58,126,92,36,82,36,82,3,0,38.75,79,85,75.67,82.67,111.33,97
2024-08-21 06:00:00,97,6,2,0,8,34,Summer,0,0,0,Night,17,7,13,3,26,0.58,126,92,36,82,36,82,6,3,41.1,83,109,78.67,78.67,111.25,108
2024-08-21 07:00:00,108,7,2,0,8,34,Summer,0,0,0,Morning,18,8,12,4,29,0.58,126,92,42,96,42,96,6,3,42.7,97,106,86.33,81.5,110.75,126
2024-08-21 08:00:00,126,8,2,0,8,34,Summer,0,0,0,Morning,31,13,11,5,32,0.58,126,92,42,96,42,96,21,4,48.05,108,131,96.0,85.83,110.83,138
2024-08-21 09:00:00,138,9,2,0,8,34,Summer,0,0,0,Morning,33,14,19,5,32,0.633,138,80,42,96,42,96,20,4,50.98,126,143,110.33,94.5,110.62,132
2024-08-21 10:00:00,132,10,2,0,8,34,Summer,0,0,0,Morning,31,13,14,6,35,0.606,132,86,42,96,42,96,19,3,50.68,138,143,124.0,105.17,110.42,135
2024-08-21 11:00:00,135,11,2,0,8,34,Summer,0,0,0,Morning,33,14,17,5,32,0.619,135,83,42,96,42,96,18,5,49.66,132,144,132.0,114.0,109.96,136
2024-08-21 12:00:00,136,12,2,0,8,34,Summer,0,0,0,Morning,33,14,16,5,32,0.624,136,82,42,96,42,96,21,4,50.68,135,140,135.0,122.67,109.58,124
2024-08-21 13:00:00,124,13,2,0,8,34,Summer,0,0,0,Morning,18,8,14,3,26,0.58,126,92,42,96,42,96,19,4,44.35,136,127,134.33,129.17,109.42,131
2024-08-21 14:00:00,131,14,2,0,8,34,Summer,0,0,0,Morning,22,9,12,5,32,0.601,131,87,42,96,42,96,19,3,48.81,124,125,131.67,131.83,109.29,120
2024-08-21 15:00:00,120,15,2,0,8,34,Summer,0,0,0,Evening,24,10,11,4,29,0.58,126,92,42,96,42,96,18,4,45.7,131,128,130.33,132.67,109.54,128
2024-08-21 16:00:00,128,16,2,0,8,34,Summer,0,0,0,Evening,22,9,23,2,24,0.587,128,90,42,96,42,96,16,4,42.43,120,125,125.0,129.67,109.21,111
2024-08-21 17:00:00,111,17,2,0,8,34,Summer,0,0,0,Evening,24,10,19,6,35,0.58,126,92,42,96,42,96,6,4,45.9,128,113,126.33,129.0,109.33,111
2024-08-21 18:00:00,111,18,2,0,8,34,Summer,0,0,0,Evening,21,9,17,4,29,0.58,126,92,42,96,42,96,5,0,42.45,111,115,119.67,125.0,109.25,120
2024-08-21 19:00:00,120,19,2,0,8,34,Summer,0,0,0,Evening,21,9,23,3,26,0.58,126,92,42,96,42,96,4,1,40.6,111,119,116.67,120.83,109.08,117
2024-08-21 20:00:00,117,20,2,0,8,34,Summer,0,0,0,Evening,23,10,22,4,29,0.58,126,92,42,96,42,96,4,1,42.2,120,116,114.0,120.17,109.12,107
2024-08-21 21:00:00,107,21,2,0,8,34,Summer,0,0,0,Evening,23,10,11,5,32,0.58,126,92,42,96,42,96,5,0,44.05,117,108,116.0,117.83,109.17,104
2024-08-21 22:00:00,104,22,2,0,8,34,Summer,0,0,0,Evening,23,10,11,6,35,0.58,126,92,42,96,42,96,3,0,45.15,107,99,114.67,115.67,109.12,105
2024-08-21 23:00:00,105,23,2,0,8,34,Summer,0,0,0,Night,21,9,12,5,32,0.58,126,92,36,82,36,82,4,1,43.8,104,107,109.33,111.67,109.33,74
2024-08-22 00:00:00,74,0,3,0,8,34,Summer,0,0,0,Night,14,6,7,3,26,0.58,126,92,36,82,36,82,6,3,41.1,105,80,105.33,110.67,109.25,74
2024-08-22 01:00:00,74,1,3,0,8,34,Summer,0,0,0,Night,13,6,8,3,26,0.58,126,92,36,82,36,82,9,3,41.85,74,82,94.33,104.5,109.0,69
2024-08-22 02:00:00,69,2,3,0,8,34,Summer,0,0,0,Night,10,4,8,4,29,0.58,126,92,36,82,36,82,5,1,42.45,74,74,84.33,96.83,108.67,65
2024-08-22 03:00:00,65,3,3,0,8,34,Summer,0,0,0,Night,11,5,9,2,24,0.58,126,92,36,82,36,82,6,0,39.5,69,74,72.33,88.83,108.46,76
2024-08-22 04:00:00,76,4,3,0,8,34,Summer,0,0,0,Night,12,5,7,2,24,0.58,126,92,36,82,36,82,4,0,39.0,65,79,69.33,81.83,108.08,76
2024-08-22 05:00:00,76,5,3,0,8,34,Summer,0,0,0,Night,16,7,9,1,21,0.58,126,92,36,82,36,82,3,1,37.15,76,83,70.0,77.17,107.96,98
2024-08-22 06:00:00,98,6,3,0,8,34,Summer,0,0,0,Night,18,8,9,3,26,0.58,126,92,36,82,36,82,3,0,40.35,76,97,72.33,72.33,107.67,98
2024-08-22 07:00:00,98,7,3,0,8,34,Summer,0,0,0,Morning,16,7,13,4,29,0.58,126,92,42,96,42,96,9,3,43.45,98,108,83.33,76.33,107.71,119
2024-08-22 08:00:00,119,8,3,0,8,34,Summer,0,0,0,Morning,29,12,12,6,35,0.58,126,92,42,96,42,96,21,2,49.65,98,126,90.67,80.33,107.29,131
2024-08-22 09:00:00,131,9,3,0,8,34,Summer,0,0,0,Morning,30,13,16,6,35,0.601,131,87,42,96,42,96,25,5,51.91,119,138,105.0,88.67,107.0,132
2024-08-22 10:00:00,132,10,3,0,8,34,Summer,0,0,0,Morning,33,14,13,7,38,0.606,132,86,42,96,42,96,15,2,51.28,131,132,116.0,99.67,106.71,129
2024-08-22 11:00:00,129,11,3,0,8,34,Summer,0,0,0,Morning,31,13,14,6,35,0.592,129,89,42,96,42,96,24,4,51.1,132,135,127.33,109.0,106.71,134
2024-08-22 12:00:00,134,12,3,0,8,34,Summer,0,0,0,Morning,31,13,14,6,35,0.615,134,84,42,96,42,96,20,5,51.48,129,136,130.67,117.83,106.46,124
2024-08-22 13:00:00,124,13,3,0,8,34,Summer,0,0,0,Morning,24,10,15,6,35,0.58,126,92,42,96,42,96,22,5,49.9,134,124,131.67,123.83,106.38,122
2024-08-22 14:00:00,122,14,3,0,8,34,Summer,0,0,0,Morning,24,10,14,2,24,0.58,126,92,42,96,42,96,18,4,42.5,124,131,129.0,128.17,106.38,118
2024-08-22 15:00:00,118,15,3,0,8,34,Summer,0,0,0,Evening,23,10,11,3,26,0.58,126,92,42,96,42,96,20,5,44.6,122,120,126.67,128.67,106.0,113
2024-08-22 16:00:00,113,16,3,0,8,34,Summer,0,0,0,Evening,18,8,17,1,21,0.58,126,92,42,96,42,96,18,4,40.9,118,128,121.33,126.5,105.92,110
2024-08-22 17:00:00,110,17,3,0,8,34,Summer,0,0,0,Evening,22,9,20,4,29,0.58,126,92,42,96,42,96,1,3,41.45,113,111,117.67,123.33,105.29,117
2024-08-22 18:00:00,117,18,3,0,8,34,Summer,0,0,0,Evening,23,10,22,3,26,0.58,126,92,42,96,42,96,6,3,41.1,110,111,113.67,120.17,105.25,115
2024-08-22 19:00:00,115,19,3,0,8,34,Summer,0,0,0,Evening,23,10,20,5,32,0.58,126,92,42,96,42,96,6,1,44.3,117,120,113.33,117.33,105.5,108
2024-08-22 20:00:00,108,20,3,0,8,34,Summer,0,0,0,Evening,19,8,20,2,24,0.58,126,92,42,96,42,96,4,1,39.0,115,117,114.0,115.83,105.29,91
2024-08-22 21:00:00,91,21,3,0,8,34,Summer,0,0,0,Evening,16,7,11,4,29,0.58,126,92,42,96,42,96,5,2,42.45,108,107,113.33,113.5,104.92,104
2024-08-22 22:00:00,104,22,3,0,8,34,Summer,0,0,0,Evening,18,8,13,3,26,0.58,126,92,42,96,42,96,2,2,40.1,91,104,104.67,109.0,104.25,95
2024-08-22 23:00:00,95,23,3,0,8,34,Summer,0,0,0,Night,16,7,9,3,26,0.58,126,92,36,82,36,82,4,0,40.6,104,105,101.0,107.5,104.25,68
2024-08-23 00:00:00,68,0,4,0,8,34,Summer,0,0,0,Night,15,6,7,2,24,0.58,126,92,36,82,36,82,3,1,38.75,95,74,96.67,105.0,103.83,68
2024-08-23 01:00:00,68,1,4,0,8,34,Summer,0,0,0,Night,13,6,5,4,29,0.58,126,92,36,82,36,82,8,0,43.2,68,74,89.0,96.83,103.58,74
2024-08-23 02:00:00,74,2,4,0,8,34,Summer,0,0,0,Night,13,6,6,1,21,0.58,126,92,36,82,36,82,6,2,37.9,68,69,77.0,89.0,103.33,73
2024-08-23 03:00:00,73,3,4,0,8,34,Summer,0,0,0,Night,14,6,9,4,29,0.58,126,92,36,82,36,82,6,2,42.7,74,65,70.0,83.33,103.54,68
2024-08-23 04:00:00,68,4,4,0,8,34,Summer,0,0,0,Night,10,4,7,3,26,0.58,126,92,36,82,36,82,5,1,40.85,73,76,71.67,80.33,103.88,75
2024-08-23 05:00:00,75,5,4,0,8,34,Summer,0,0,0,Night,13,6,6,2,24,0.58,126,92,36,82,36,82,4,0,39.0,68,76,71.67,74.33,103.54,92
2024-08-23 06:00:00,92,6,4,0,8,34,Summer,0,0,0,Night,14,6,11,1,21,0.58,126,92,36,82,36,82,5,2,37.65,75,98,72.0,71.0,103.5,89
2024-08-23 07:00:00,89,7,4,0,8,34,Summer,0,0,0,Morning,17,7,8,0,18,0.58,126,92,42,96,42,96,6,5,36.3,92,98,78.33,75.0,103.25,112
2024-08-23 08:00:00,112,8,4,0,8,34,Summer,0,0,0,Morning,24,10,13,4,29,0.58,126,92,42,96,42,96,21,3,46.45,89,119,85.33,78.5,102.88,123
2024-08-23 09:00:00,123,9,4,0,8,34,Summer,0,0,0,Morning,23,10,13,6,35,0.58,126,92,42,96,42,96,23,4,50.15,112,131,97.67,84.83,102.58,125
2024-08-23 10:00:00,125,10,4,0,8,34,Summer,0,0,0,Morning,32,14,10,4,29,0.58,126,92,42,96,42,96,23,4,46.95,123,132,108.0,93.17,102.25,129
2024-08-23 11:00:00,129,11,4,0,8,34,Summer,0,0,0,Morning,27,12,12,5,32,0.592,129,89,42,96,42,96,21,3,48.75,125,129,120.0,102.67,101.96,125
2024-08-23 12:00:00,125,12,4,0,8,34,Summer,0,0,0,Morning,28,12,13,4,29,0.58,126,92,42,96,42,96,20,3,46.2,129,134,125.67,111.67,101.96,119
2024-08-23 13:00:00,119,13,4,0,8,34,Summer,0,0,0,Morning,23,10,8,3,26,0.58,126,92,42,96,42,96,18,4,44.1,125,124,126.33,117.17,101.58,112
2024-08-23 14:00:00,112,14,4,0,8,34,Summer,0,0,0,Morning,19,8,14,5,32,0.58,126,92,42,96,42,96,22,5,48.3,119,122,124.33,122.17,101.38,111
2024-08-23 15:00:00,111,15,4,0,8,34,Summer,0,0,0,Evening,20,9,10,2,24,0.58,126,92,42,96,42,96,18,7,42.5,112,118,118.67,122.17,100.96,120
2024-08-23 16:00:00,120,16,4,0,8,34,Summer,0,0,0,Evening,26,11,22,5,32,0.58,126,92,42,96,42,96,20,5,47.8,111,113,114.0,120.17,100.67,107
2024-08-23 17:00:00,107,17,4,0,8,34,Summer,0,0,0,Evening,19,8,17,4,29,0.58,126,92,42,96,42,96,9,4,43.45,120,110,114.33,119.33,100.96,100
2024-08-23 18:00:00,100,18,4,0,8,34,Summer,0,0,0,Evening,16,7,17,4,29,0.58,126,92,42,96,42,96,0,2,41.2,107,117,112.67,115.67,100.83,103
2024-08-23 19:00:00,103,19,4,0,8,34,Summer,0,0,0,Evening,21,9,18,2,24,0.58,126,92,42,96,42,96,0,2,38.0,100,115,109.0,111.5,100.12,108
2024-08-23 20:00:00,108,20,4,0,8,34,Summer,0,0,0,Evening,18,8,19,4,29,0.58,126,92,42,96,42,96,5,0,42.45,103,108,103.33,108.83,99.62,97
2024-08-23 21:00:00,97,21,4,0,8,34,Summer,0,0,0,Evening,17,7,10,2,24,0.58,126,92,42,96,42,96,1,2,38.25,108,91,103.67,108.17,99.62,90
2024-08-23 22:00:00,90,22,4,0,8,34,Summer,0,0,0,Evening,13,6,8,1,21,0.58,126,92,42,96,42,96,1,3,36.65,97,104,102.67,105.83,99.88,97
2024-08-23 23:00:00,97,23,4,0,8,34,Summer,0,0,0,Night,14,6,8,3,26,0.58,126,92,36,82,36,82,9,1,41.85,90,95,98.33,100.83,99.29,60
2024-08-24 00:00:00,60,0,5,1,8,34,Summer,0,0,0,Night,13,4,5,1,21,0.58,126,92,36,82,36,82,1,1,36.65,97,68,94.67,99.17,99.38,55
2024-08-24 01:00:00,55,1,5,1,8,34,Summer,0,0,0,Night,11,4,9,3,26,0.58,126,92,36,82,36,82,6,1,41.1,60,68,82.33,92.5,99.04,53
2024-08-24 02:00:00,53,2,5,1,8,34,Summer,0,0,0,Night,6,3,8,0,18,0.58,126,92,36,82,36,82,4,1,35.8,55,74,70.67,84.5,98.5,46
2024-08-24 03:00:00,46,3,5,1,8,34,Summer,0,0,0,Night,9,3,2,2,24,0.58,126,92,36,82,36,82,4,1,39.0,53,73,56.0,75.33,97.62,53
2024-08-24 04:00:00,53,4,5,1,8,34,Summer,0,0,0,Night,11,4,4,5,32,0.58,126,92,36,82,36,82,4,1,43.8,46,68,51.33,66.83,96.5,53
2024-08-24 05:00:00,53,5,5,1,8,34,Summer,0,0,0,Night,9,3,4,0,18,0.58,126,92,36,82,36,82,4,1,35.8,53,75,50.67,60.67,95.88,69
2024-08-24 06:00:00,69,6,5,1,8,34,Summer,0,0,0,Night,12,4,11,2,24,0.58,126,92,36,82,36,82,5,1,39.25,53,92,50.67,53.33,94.96,73
2024-08-24 07:00:00,73,7,5,1,8,34,Summer,0,0,0,Morning,14,5,10,5,32,0.58,126,92,42,96,42,96,7,2,44.55,69,89,58.33,54.83,94.0,88
2024-08-24 08:00:00,88,8,5,1,8,34,Summer,0,0,0,Morning,22,7,7,3,26,0.58,126,92,42,96,42,96,3,1,40.35,73,112,65.0,57.83,93.33,96
2024-08-24 09:00:00,96,9,5,1,8,34,Summer,0,0,0,Morning,24,8,11,5,32,0.58,126,92,42,96,42,96,6,1,44.3,88,123,76.67,63.67,92.33,97
2024-08-24 10:00:00,97,10,5,1,8,34,Summer,0,0,0,Morning,25,8,9,4,29,0.58,126,92,42,96,42,96,6,0,42.7,96,125,85.67,72.0,91.21,100
2024-08-24 11:00:00,100,11,5,1,8,34,Summer,0,0,0,Morning,27,9,12,5,32,0.58,126,92,42,96,42,96,7,0,44.55,97,129,93.67,79.33,90.04,102
2024-08-24 12:00:00,102,12,5,1,8,34,Summer,0,0,0,Morning,23,8,11,5,32,0.58,126,92,42,96,42,96,5,1,44.05,100,125,97.67,87.17,88.83,87
2024-08-24 13:00:00,87,13,5,1,8,34,Summer,0,0,0,Morning,16,5,10,4,29,0.58,126,92,42,96,42,96,2,2,41.7,102,119,99.67,92.67,87.88,89
2024-08-24 14:00:00,89,14,5,1,8,34,Summer,0,0,0,Morning,17,6,7,3,26,0.58,126,92,42,96,42,96,4,2,40.6,87,112,96.33,95.0,86.54,92
2024-08-24 15:00:00,92,15,5,1,8,34,Summer,0,0,0,Evening,19,6,10,2,24,0.58,126,92,42,96,42,96,1,0,38.25,89,111,92.67,95.17,85.58,88
2024-08-24 16:00:00,88,16,5,1,8,34,Summer,0,0,0,Evening,15,5,14,4,29,0.58,126,92,42,96,42,96,6,1,42.7,92,120,89.33,94.5,84.79,89
2024-08-24 17:00:00,89,17,5,1,8,34,Summer,0,0,0,Evening,17,6,16,4,29,0.58,126,92,42,96,42,96,4,3,42.2,88,107,89.67,93.0,83.46,81
2024-08-24 18:00:00,81,18,5,1,8,34,Summer,0,0,0,Evening,11,4,10,1,21,0.58,126,92,42,96,42,96,4,1,37.4,89,100,89.67,91.17,82.71,85
2024-08-24 19:00:00,85,19,5,1,8,34,Summer,0,0,0,Evening,20,7,16,3,26,0.58,126,92,42,96,42,96,2,1,40.1,81,103,86.0,87.67,81.92,86
2024-08-24 20:00:00,86,20,5,1,8,34,Summer,0,0,0,Evening,13,4,15,3,26,0.58,126,92,42,96,42,96,5,1,40.85,85,108,85.0,87.33,81.17,78
2024-08-24 21:00:00,78,21,5,1,8,34,Summer,0,0,0,Evening,14,5,3,3,26,0.58,126,92,42,96,42,96,2,1,40.1,86,97,84.0,86.83,80.25,74
2024-08-24 22:00:00,74,22,5,1,8,34,Summer,0,0,0,Evening,13,4,10,4,29,0.58,126,92,42,96,42,96,9,1,43.45,78,90,83.0,84.5,79.46,79
2024-08-24 23:00:00,79,23,5,1,8,34,Summer,0,0,0,Night,10,3,6,2,24,0.58,126,92,36,82,36,82,0,0,38.0,74,97,79.33,82.17,78.79,55
2024-08-25 00:00:00,55,0,6,1,8,34,Summer,0,0,0,Night,12,4,6,4,29,0.58,126,92,36,82,36,82,5,2,42.45,79,60,77.0,80.5,78.04,65
2024-08-25 01:00:00,65,1,6,1,8,34,Summer,0,0,0,Night,13,4,4,3,26,0.58,126,92,36,82,36,82,5,1,40.85,55,55,69.33,76.17,77.83,58
2024-08-25 02:00:00,58,2,6,1,8,34,Summer,0,0,0,Night,8,3,4,1,21,0.58,126,92,36,82,36,82,5,0,37.65,65,53,66.33,72.83,78.25,51
2024-08-25 03:00:00,51,3,6,1,8,34,Summer,0,0,0,Night,10,3,6,1,21,0.58,126,92,36,82,36,82,3,0,37.15,58,46,59.33,68.17,78.46,57
2024-08-25 04:00:00,57,4,6,1,8,34,Summer,0,0,0,Night,11,4,7,2,24,0.58,126,92,36,82,36,82,2,1,38.5,51,53,58.0,63.67,78.67,56
2024-08-25 05:00:00,56,5,6,1,8,34,Summer,0,0,0,Night,14,5,12,4,29,0.58,126,92,36,82,36,82,3,0,41.95,57,53,55.33,60.83,78.83,75
2024-08-25 06:00:00,75,6,6,1,8,34,Summer,0,0,0,Night,13,4,5,2,24,0.58,126,92,36,82,36,82,2,1,38.5,56,69,54.67,57.0,78.96,78
