datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2024-08-26 14:00:00,127,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,5,0,0,0,0,Normal Operations,0,132,131,14,Summer,35,Morning,0,0,0,24,10,14,1,9,15,5,32,0.583,0.583,127,91,42,96,138,0,0,43,16,5,0,46.95,52.58,42,96,128,94,138.0,138.17,101.0,132
2024-08-26 15:00:00,132,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,4,0,0,0,0,Normal Operations,0,128,128,15,Summer,35,Evening,0,0,0,24,10,13,1,9,15,5,32,0.606,0.606,132,86,42,96,138,0,0,53,16,5,0,48.33,54.13,42,96,127,91,133.33,137.5,102.38,128
2024-08-26 16:00:00,128,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,127,120,16,Summer,35,Evening,0,0,0,23,10,22,1,9,14,4,29,0.587,0.587,128,90,42,96,138,0,0,45,20,6,1,46.63,52.23,42,96,132,92,129.0,135.5,104.08,127
2024-08-26 17:00:00,127,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,118,124,17,Summer,35,Evening,0,0,0,22,9,22,1,8,14,3,26,0.583,0.583,127,91,42,96,138,0,0,43,0,5,1,39.75,44.52,42,96,128,89,129.0,133.5,105.58,118
2024-08-26 18:00:00,118,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,119,117,18,Summer,35,Evening,0,0,0,21,9,21,1,10,11,4,29,0.58,0.58,126,92,42,96,138,0,0,32,4,2,1,42.2,47.26,42,96,127,83,129.0,131.17,107.17,119
2024-08-26 19:00:00,119,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,115,124,19,Summer,35,Evening,0,0,0,23,10,23,1,11,12,4,29,0.58,0.58,126,92,42,96,138,0,0,33,5,3,1,42.45,47.54,42,96,118,91,124.33,126.67,108.62,115
2024-08-26 20:00:00,115,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,111,118,20,Summer,35,Evening,0,0,0,20,9,17,1,10,10,3,26,0.58,0.58,126,92,42,96,138,0,0,29,6,0,1,41.1,46.03,42,96,119,90,121.33,125.17,109.79,111
2024-08-26 21:00:00,111,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,109,108,21,Summer,35,Evening,0,0,0,21,9,9,1,10,11,5,32,0.58,0.58,126,92,42,96,138,0,0,25,3,1,0,43.55,48.78,42,96,115,80,117.33,123.17,110.83,109
2024-08-26 22:00:00,109,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,105,102,22,Summer,35,Evening,0,0,0,17,7,10,1,8,9,3,26,0.58,0.58,126,92,42,96,138,0,0,23,3,1,0,40.35,45.19,42,96,111,81,115.0,119.67,112.12,105
2024-08-26 23:00:00,105,0,Monday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,77,105,23,Summer,35,Night,0,0,0,18,8,10,1,9,9,4,29,0.58,0.58,126,92,36,82,118,0,0,19,1,1,0,41.45,46.42,36,82,109,76,111.67,116.5,113.29,77
2024-08-27 00:00:00,77,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,83,78,0,Summer,35,Night,0,0,0,11,5,9,0,4,7,3,26,0.58,0.58,126,92,36,82,118,0,0,0,1,1,0,39.85,44.63,36,82,105,82,108.33,112.83,114.5,83
2024-08-27 01:00:00,83,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,79,1,Summer,35,Night,0,0,0,16,7,5,1,6,10,4,29,0.58,0.58,126,92,36,82,118,0,0,0,1,1,0,41.45,46.42,36,82,77,80,97.0,106.0,114.29,79
2024-08-27 02:00:00,79,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,88,73,2,Summer,35,Night,0,0,0,14,6,10,0,5,9,2,24,0.58,0.58,126,92,36,82,118,0,0,0,1,0,0,38.25,42.84,36,82,83,88,88.33,100.0,114.42,88
2024-08-27 03:00:00,88,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,81,3,Summer,35,Night,0,0,0,13,6,12,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,1,1,2,0,38.25,42.84,36,82,79,89,79.67,94.0,114.04,78
2024-08-27 04:00:00,78,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,79,4,Summer,35,Night,0,0,0,14,6,7,0,5,9,1,21,0.58,0.58,126,92,36,82,118,0,0,0,4,0,0,37.4,41.89,36,82,88,79,83.33,90.17,114.0,79
2024-08-27 05:00:00,79,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,106,85,5,Summer,35,Night,0,0,0,13,6,8,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,0,0,1,0,38.0,42.56,36,82,78,87,81.67,85.0,113.96,106
2024-08-27 06:00:00,106,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,105,104,6,Summer,35,Night,0,0,0,19,8,10,1,7,12,4,29,0.58,0.58,126,92,36,82,118,0,0,20,4,3,0,42.2,47.26,36,82,79,113,81.67,80.67,113.62,105
2024-08-27 07:00:00,105,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,130,107,7,Summer,35,Morning,0,0,0,19,8,10,1,7,12,4,29,0.58,0.58,126,92,42,96,138,0,0,19,7,4,0,42.95,48.1,42,96,106,110,87.67,85.5,113.33,130
2024-08-27 08:00:00,130,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,11,0,0,0,0,Normal Operations,0,142,128,8,Summer,35,Morning,0,0,0,32,14,13,1,12,20,4,29,0.596,0.596,130,88,42,96,138,0,0,49,22,3,0,47.68,53.4,42,96,105,131,96.67,89.17,113.12,142
2024-08-27 09:00:00,142,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,15,0,0,0,0,Normal Operations,0,142,140,9,Summer,35,Morning,0,0,0,36,15,14,1,14,22,7,38,0.651,0.651,142,76,42,96,138,0,0,74,21,5,1,55.53,62.19,42,96,130,144,113.67,97.67,113.08,142
2024-08-27 10:00:00,142,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,10,0,0,0,0,Normal Operations,0,146,136,10,Summer,35,Morning,0,0,0,31,13,15,1,12,19,6,35,0.651,0.651,142,76,42,96,138,0,0,74,21,2,0,53.93,60.4,42,96,142,140,125.67,106.67,113.0,146
2024-08-27 11:00:00,146,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,11,0,0,0,0,Normal Operations,0,139,142,11,Summer,35,Morning,0,0,0,33,14,16,1,13,20,7,38,0.67,0.67,146,72,42,96,138,0,0,82,22,6,1,56.88,63.71,42,96,142,141,138.0,117.33,113.08,139
2024-08-27 12:00:00,139,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,9,0,0,0,0,Normal Operations,0,127,129,12,Summer,35,Morning,0,0,0,31,13,13,1,12,19,7,38,0.638,0.638,139,79,42,96,138,0,0,67,22,5,1,54.96,61.56,42,96,146,145,143.33,128.5,113.29,127
2024-08-27 13:00:00,127,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,131,125,13,Summer,35,Morning,0,0,0,17,7,13,1,6,11,3,26,0.583,0.583,127,91,42,96,138,0,0,43,21,6,0,45.0,50.4,42,96,139,128,142.33,134.0,113.04,131
2024-08-27 14:00:00,131,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,128,127,14,Summer,35,Morning,0,0,0,21,9,10,1,8,13,4,29,0.601,0.601,131,87,42,96,138,0,0,51,18,3,0,46.96,52.6,42,96,127,127,137.33,137.67,113.0,128
2024-08-27 15:00:00,128,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,120,126,15,Summer,35,Evening,0,0,0,23,10,13,1,9,14,5,32,0.587,0.587,128,90,42,96,138,0,0,45,23,4,0,48.98,54.86,42,96,131,132,132.33,137.83,113.17,120
2024-08-27 16:00:00,120,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,124,129,16,Summer,35,Evening,0,0,0,21,9,21,1,8,13,6,35,0.58,0.58,126,92,42,96,138,0,0,34,16,3,1,48.4,54.21,42,96,128,128,128.67,135.5,113.0,124
2024-08-27 17:00:00,124,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,117,115,17,Summer,35,Evening,0,0,0,23,10,21,1,9,14,5,32,0.58,0.58,126,92,42,96,138,0,0,39,3,5,1,43.55,48.78,42,96,120,127,126.33,131.83,112.67,117
2024-08-27 18:00:00,117,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,124,120,18,Summer,35,Evening,0,0,0,19,8,18,1,9,10,3,26,0.58,0.58,126,92,42,96,138,0,0,31,6,2,1,41.1,46.03,42,96,124,118,124.0,128.17,112.54,124
2024-08-27 19:00:00,124,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,118,112,19,Summer,35,Evening,0,0,0,23,10,21,1,11,12,4,29,0.58,0.58,126,92,42,96,138,0,0,39,1,2,1,41.45,46.42,42,96,117,119,120.33,124.5,112.5,118
2024-08-27 20:00:00,118,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,108,114,20,Summer,35,Evening,0,0,0,20,9,20,1,10,10,4,29,0.58,0.58,126,92,42,96,138,0,0,32,6,2,1,42.7,47.82,42,96,124,115,121.67,124.0,112.71,108
2024-08-27 21:00:00,108,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,102,113,21,Summer,35,Evening,0,0,0,19,8,12,1,9,10,4,29,0.58,0.58,126,92,42,96,138,0,0,22,1,0,0,41.45,46.42,42,96,118,111,119.67,121.83,112.83,102
2024-08-27 22:00:00,102,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,105,109,22,Summer,35,Evening,0,0,0,17,7,10,1,8,9,3,26,0.58,0.58,126,92,42,96,138,0,0,16,5,2,0,40.85,45.75,42,96,108,109,116.67,118.5,112.71,105
2024-08-27 23:00:00,105,1,Tuesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,105,23,Summer,35,Night,0,0,0,19,8,14,1,9,10,3,26,0.58,0.58,126,92,36,82,118,0,0,19,3,2,0,40.35,45.19,36,82,102,105,109.33,115.5,112.42,78
2024-08-28 00:00:00,78,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,72,0,Summer,35,Night,0,0,0,15,6,10,0,6,9,2,24,0.58,0.58,126,92,36,82,118,0,0,0,1,1,0,38.25,42.84,36,82,105,77,105.0,112.33,112.42,79
2024-08-28 01:00:00,79,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,73,76,1,Summer,35,Night,0,0,0,12,5,12,0,5,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,39.5,44.24,36,82,78,83,95.0,105.83,112.46,73
2024-08-28 02:00:00,73,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,81,71,2,Summer,35,Night,0,0,0,18,8,10,1,7,11,4,29,0.58,0.58,126,92,36,82,118,0,0,0,4,0,0,42.2,47.26,36,82,79,79,87.33,98.33,112.29,81
2024-08-28 03:00:00,81,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,82,3,Summer,35,Night,0,0,0,11,5,8,0,4,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,4,2,0,39.0,43.68,36,82,73,88,76.67,90.83,112.04,79
2024-08-28 04:00:00,79,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,85,79,4,Summer,35,Night,0,0,0,17,7,7,1,6,11,4,29,0.58,0.58,126,92,36,82,118,0,0,0,4,0,0,42.2,47.26,36,82,81,78,77.67,86.33,111.75,85
2024-08-28 05:00:00,85,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,104,78,5,Summer,35,Night,0,0,0,13,6,10,0,5,8,4,29,0.58,0.58,126,92,36,82,118,0,0,0,7,1,0,42.95,48.1,36,82,79,79,77.67,82.5,111.79,104
2024-08-28 06:00:00,104,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,107,103,6,Summer,35,Night,0,0,0,17,7,9,1,6,11,2,24,0.58,0.58,126,92,36,82,118,0,0,18,6,2,0,39.5,44.24,36,82,85,106,81.67,79.17,112.04,107
2024-08-28 07:00:00,107,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,128,100,7,Summer,35,Morning,0,0,0,16,7,12,1,6,10,1,21,0.58,0.58,126,92,42,96,138,0,0,21,1,5,0,36.65,41.05,42,96,104,105,89.33,83.5,111.96,128
2024-08-28 08:00:00,128,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,7,0,0,0,0,Normal Operations,0,140,123,8,Summer,35,Morning,0,0,0,28,12,16,1,11,17,5,32,0.587,0.587,128,90,42,96,138,0,0,45,19,5,0,47.98,53.74,42,96,107,130,98.67,88.17,112.04,140
2024-08-28 09:00:00,140,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,8,0,0,0,0,Normal Operations,0,136,135,9,Summer,35,Morning,0,0,0,29,12,16,1,11,18,5,32,0.642,0.642,140,78,42,96,138,0,0,69,20,4,0,51.53,57.71,42,96,128,142,113.0,97.33,111.96,136
2024-08-28 10:00:00,136,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,10,0,0,0,0,Normal Operations,0,142,135,10,Summer,35,Morning,0,0,0,31,13,14,1,12,19,6,35,0.624,0.624,136,82,42,96,138,0,0,61,28,5,0,54.03,60.51,42,96,140,142,125.0,107.17,111.88,142
2024-08-28 11:00:00,142,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,9,0,0,0,0,Normal Operations,0,129,140,11,Summer,35,Morning,0,0,0,29,12,16,1,11,18,4,29,0.651,0.651,142,76,42,96,138,0,0,74,19,4,0,50.23,56.26,42,96,136,146,134.67,116.67,111.62,129
2024-08-28 12:00:00,129,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,10,0,0,0,0,Normal Operations,0,125,132,12,Summer,35,Morning,0,0,0,30,13,15,1,11,19,4,29,0.592,0.592,129,89,42,96,138,0,0,47,22,4,0,47.4,53.09,42,96,142,139,139.33,126.17,111.46,125
2024-08-28 13:00:00,125,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,127,116,13,Summer,35,Morning,0,0,0,23,10,11,1,9,14,5,32,0.58,0.58,126,92,42,96,138,0,0,40,22,6,0,48.3,54.1,42,96,129,127,135.67,130.33,111.04,127
2024-08-28 14:00:00,127,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,126,117,14,Summer,35,Morning,0,0,0,23,10,14,1,9,14,4,29,0.583,0.583,127,91,42,96,138,0,0,43,24,2,0,47.35,53.03,42,96,125,131,132.0,133.33,110.96,126
2024-08-28 15:00:00,126,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,5,0,0,0,0,Normal Operations,0,129,122,15,Summer,35,Evening,0,0,0,26,11,13,1,10,16,5,32,0.58,0.58,126,92,42,96,138,0,0,41,21,6,0,48.05,53.82,42,96,127,128,127.0,133.17,110.79,129
2024-08-28 16:00:00,129,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,115,125,16,Summer,35,Evening,0,0,0,23,10,19,1,9,14,5,32,0.592,0.592,129,89,42,96,138,0,0,47,21,4,1,48.75,54.6,42,96,126,120,126.0,130.83,110.71,115
2024-08-28 17:00:00,115,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,120,109,17,Summer,35,Evening,0,0,0,20,9,17,1,8,12,3,26,0.58,0.58,126,92,42,96,138,0,0,29,7,5,1,41.35,46.31,42,96,129,124,127.33,129.67,111.08,120
2024-08-28 18:00:00,120,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,112,110,18,Summer,35,Evening,0,0,0,19,8,17,1,9,10,3,26,0.58,0.58,126,92,42,96,138,0,0,34,3,0,1,40.35,45.19,42,96,115,117,123.33,125.17,110.71,112
2024-08-28 19:00:00,112,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,114,113,19,Summer,35,Evening,0,0,0,20,9,15,1,10,10,3,26,0.58,0.58,126,92,42,96,138,0,0,26,6,0,1,41.1,46.03,42,96,120,124,121.33,123.67,110.83,114
2024-08-28 20:00:00,114,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,113,110,20,Summer,35,Evening,0,0,0,24,10,23,1,12,12,4,29,0.58,0.58,126,92,42,96,138,0,0,28,3,0,1,41.95,46.98,42,96,112,118,115.67,121.5,110.33,113
2024-08-28 21:00:00,113,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,109,97,21,Summer,35,Evening,0,0,0,21,9,13,1,10,11,5,32,0.58,0.58,126,92,42,96,138,0,0,27,1,1,0,43.05,48.22,42,96,114,108,115.33,119.33,110.17,109
2024-08-28 22:00:00,109,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,105,97,22,Summer,35,Evening,0,0,0,22,9,8,1,11,11,4,29,0.58,0.58,126,92,42,96,138,0,0,23,5,2,0,42.45,47.54,42,96,113,102,113.0,117.17,110.38,105
2024-08-28 23:00:00,105,2,Wednesday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,72,101,23,Summer,35,Night,0,0,0,20,9,10,1,10,10,4,29,0.58,0.58,126,92,36,82,118,0,0,19,4,2,0,42.2,47.26,36,82,109,105,112.0,113.83,110.67,72
2024-08-29 00:00:00,72,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,76,73,0,Summer,35,Night,0,0,0,12,5,7,0,5,7,1,21,0.58,0.58,126,92,36,82,118,0,0,0,3,0,0,37.15,41.61,36,82,105,78,109.0,112.17,110.67,76
2024-08-29 01:00:00,76,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,71,66,1,Summer,35,Night,0,0,0,11,5,6,0,4,7,3,26,0.58,0.58,126,92,36,82,118,0,0,0,4,2,0,40.6,45.47,36,82,72,79,95.33,104.17,110.42,71
2024-08-29 02:00:00,71,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,82,77,2,Summer,35,Night,0,0,0,13,6,7,0,5,8,3,26,0.58,0.58,126,92,36,82,118,0,0,0,2,0,0,40.1,44.91,36,82,76,73,84.33,98.17,110.29,82
2024-08-29 03:00:00,82,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,71,3,Summer,35,Night,0,0,0,17,7,10,1,6,11,3,26,0.58,0.58,126,92,36,82,118,0,0,0,2,1,0,40.1,44.91,36,82,71,81,73.0,91.0,110.21,79
2024-08-29 04:00:00,79,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,71,4,Summer,35,Night,0,0,0,13,6,7,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,0,5,2,0,39.25,43.96,36,82,82,79,76.33,85.83,110.25,78
2024-08-29 05:00:00,78,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,103,68,5,Summer,35,Night,0,0,0,14,6,9,0,5,9,3,26,0.58,0.58,126,92,36,82,118,0,0,0,1,1,0,39.85,44.63,36,82,79,85,77.33,80.83,110.25,103
2024-08-29 06:00:00,103,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,100,92,6,Summer,35,Night,0,0,0,21,9,11,1,8,13,4,29,0.58,0.58,126,92,36,82,118,0,0,17,6,1,0,42.7,47.82,36,82,78,104,79.67,76.33,109.96,100
2024-08-29 07:00:00,100,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,123,91,7,Summer,35,Morning,0,0,0,14,6,12,0,5,9,1,21,0.58,0.58,126,92,42,96,138,0,0,13,2,4,0,36.9,41.33,42,96,103,107,86.67,81.5,109.92,123
2024-08-29 08:00:00,123,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,7,0,0,0,0,Normal Operations,0,135,112,8,Summer,35,Morning,0,0,0,28,12,14,1,11,17,4,29,0.58,0.58,126,92,42,96,138,0,0,38,16,3,0,45.2,50.62,42,96,100,128,93.67,85.5,109.62,135
2024-08-29 09:00:00,135,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,10,0,0,0,0,Normal Operations,0,135,123,9,Summer,35,Morning,0,0,0,31,13,12,1,12,19,5,32,0.619,0.619,135,83,42,96,138,0,0,59,21,3,0,50.41,56.46,42,96,123,140,108.67,94.17,109.42,135
2024-08-29 10:00:00,135,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,10,0,0,0,0,Normal Operations,0,140,124,10,Summer,35,Morning,0,0,0,31,13,12,1,12,19,6,35,0.619,0.619,135,83,42,96,138,0,0,59,20,3,0,51.76,57.97,42,96,135,136,119.33,103.0,109.21,140
2024-08-29 11:00:00,140,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,14,0,0,0,0,Normal Operations,0,132,135,11,Summer,35,Morning,0,0,0,35,15,14,1,13,22,7,38,0.642,0.642,140,78,42,96,138,0,0,69,25,4,1,55.98,62.7,42,96,135,142,131.0,112.33,109.17,132
2024-08-29 12:00:00,132,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,12,0,0,0,0,Normal Operations,0,116,133,12,Summer,35,Morning,0,0,0,33,14,13,1,13,20,6,35,0.606,0.606,132,86,42,96,138,0,0,53,19,5,0,50.68,56.76,42,96,140,129,136.67,122.67,109.08,116
2024-08-29 13:00:00,116,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,117,115,13,Summer,35,Morning,0,0,0,20,9,11,1,8,12,4,29,0.58,0.58,126,92,42,96,138,0,0,30,18,4,0,45.7,51.18,42,96,132,125,135.67,127.5,109.21,117
2024-08-29 14:00:00,117,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,122,121,14,Summer,35,Morning,0,0,0,17,7,10,1,6,11,5,32,0.58,0.58,126,92,42,96,138,0,0,31,19,6,0,47.55,53.26,42,96,116,127,129.33,130.17,108.83,122
2024-08-29 15:00:00,122,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,125,120,15,Summer,35,Evening,0,0,0,20,9,13,1,8,12,5,32,0.58,0.58,126,92,42,96,138,0,0,37,21,5,0,48.05,53.82,42,96,117,126,121.67,129.17,108.42,125
2024-08-29 16:00:00,125,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,109,115,16,Summer,35,Evening,0,0,0,22,9,19,1,8,14,2,24,0.58,0.58,126,92,42,96,138,0,0,40,21,4,0,43.25,48.44,42,96,122,129,118.33,127.0,108.25,109
2024-08-29 17:00:00,109,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,110,106,17,Summer,35,Evening,0,0,0,23,10,19,1,9,14,4,29,0.58,0.58,126,92,42,96,138,0,0,23,5,3,1,42.45,47.54,42,96,125,115,121.33,125.33,108.08,110
2024-08-29 18:00:00,110,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,113,101,18,Summer,35,Evening,0,0,0,16,7,18,1,8,8,4,29,0.58,0.58,126,92,42,96,138,0,0,24,5,1,1,42.45,47.54,42,96,109,120,118.67,120.17,107.83,113
2024-08-29 19:00:00,113,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,110,112,19,Summer,35,Evening,0,0,0,18,8,17,1,9,9,4,29,0.58,0.58,126,92,42,96,138,0,0,27,4,1,1,42.2,47.26,42,96,110,112,114.67,116.5,107.42,110
2024-08-29 20:00:00,110,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,97,101,20,Summer,35,Evening,0,0,0,21,9,18,1,10,11,4,29,0.58,0.58,126,92,42,96,138,0,0,24,2,0,1,41.7,46.7,42,96,113,114,110.67,116.0,107.46,97
2024-08-29 21:00:00,97,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,97,96,21,Summer,35,Evening,0,0,0,16,7,11,1,8,8,3,26,0.58,0.58,126,92,42,96,138,0,0,10,7,0,0,41.35,46.31,42,96,110,113,111.0,114.83,107.29,97
2024-08-29 22:00:00,97,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,101,87,22,Summer,35,Evening,0,0,0,19,8,10,1,9,10,4,29,0.58,0.58,126,92,42,96,138,0,0,10,8,1,0,43.2,48.38,42,96,97,109,106.67,110.67,106.62,101
2024-08-29 23:00:00,101,3,Thursday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,73,91,23,Summer,35,Night,0,0,0,13,6,11,0,6,7,3,26,0.58,0.58,126,92,36,82,118,0,0,15,4,2,0,40.6,45.47,36,82,97,105,101.33,106.0,106.12,73
