datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24
1/31/2025 14:00,127,4,Friday,1,0,0,random_or_none,1,rainy,0.778,260,0,0,0,0,0,0,0,extreme_weather,2,118,107
1/31/2025 15:00,118,4,Friday,1,0,0,random_or_none,2,cold,0.553,260,0,0,0,0,0,0,0,normal,0,120,112
1/31/2025 16:00,120,4,Friday,1,0,0,random_or_none,1,rainy,0.475,260,0,0,0,0,0,0,0,normal,0,129,114
1/31/2025 17:00,129,4,Friday,1,0,0,random_or_none,1,rainy,0.893,260,0,0,0,0,0,0,0,extreme_weather,2,127,114
1/31/2025 18:00,127,4,Friday,1,0,0,random_or_none,1,rainy,0.308,260,0,0,0,0,0,0,0,normal,0,121,114
1/31/2025 19:00,121,4,Friday,1,0,0,random_or_none,5,windy,0.62,260,0,0,0,0,0,0,0,normal,0,114,117
1/31/2025 20:00,114,4,Friday,1,0,0,random_or_none,0,sunny,0.297,260,0,0,0,0,0,0,0,normal,0,101,107
1/31/2025 21:00,101,4,Friday,1,0,0,random_or_none,5,windy,0.31,260,0,0,0,0,0,0,0,normal,0,99,99
1/31/2025 22:00,99,4,Friday,1,0,0,random_or_none,2,cold,0.951,260,0,0,0,0,0,0,0,extreme_weather,2,89,148
1/31/2025 23:00,89,4,Friday,1,0,0,random_or_none,0,sunny,0.206,260,0,0,0,0,0,0,0,normal,0,78,106
2/1/2025 0:00,78,5,Saturday,2,1,0,random_or_none,2,cold,0.589,260,0,0,0,0,0,0,0,normal,0,72,75
2/1/2025 1:00,72,5,Saturday,2,1,0,random_or_none,4,dusty,0.936,260,0,0,0,0,0,0,0,extreme_weather,2,59,66
2/1/2025 2:00,59,5,Saturday,2,1,0,random_or_none,5,windy,0.255,260,0,0,0,0,0,0,0,normal,0,53,56
2/1/2025 3:00,53,5,Saturday,2,1,0,random_or_none,0,sunny,0.051,260,0,0,0,0,0,0,0,normal,0,53,58
2/1/2025 4:00,53,5,Saturday,2,1,0,random_or_none,0,sunny,0.014,260,0,0,0,0,0,0,0,normal,0,62,67
2/1/2025 5:00,62,5,Saturday,2,1,0,random_or_none,2,cold,0.779,260,0,0,0,0,0,0,0,extreme_weather,2,163,63
2/1/2025 6:00,163,5,Saturday,2,1,0,random_or_none,2,cold,1,260,0,1,194.87,0,0,0,0,emergency_spike,5,131,59
2/1/2025 7:00,131,5,Saturday,2,1,0,random_or_none,1,rainy,0.53,260,0,0,0,0,0,0,0,normal,0,112,66
2/1/2025 8:00,112,5,Saturday,2,1,0,random_or_none,1,rainy,0.558,260,0,0,0,0,0,0,0,normal,0,103,73
2/1/2025 9:00,103,5,Saturday,2,1,0,random_or_none,2,cold,0.963,260,0,0,0,0,0,0,0,extreme_weather,2,98,83
2/1/2025 10:00,98,5,Saturday,2,1,0,random_or_none,0,sunny,0.121,260,0,0,0,0,0,0,0,normal,0,97,93
2/1/2025 11:00,97,5,Saturday,2,1,0,random_or_none,0,sunny,0.154,260,0,0,0,0,0,0,0,normal,0,97,102
2/1/2025 12:00,97,5,Saturday,2,1,0,random_or_none,1,rainy,0.447,260,0,0,0,0,0,0,0,normal,0,101,103
2/1/2025 13:00,101,5,Saturday,2,1,0,random_or_none,1,rainy,0.581,260,0,0,0,0,0,0,0,normal,0,107,104
2/1/2025 14:00,107,5,Saturday,2,1,0,random_or_none,1,rainy,0.672,260,0,0,0,0,0,0,0,normal,0,112,102
2/1/2025 15:00,112,5,Saturday,2,1,0,random_or_none,2,cold,0.664,260,0,0,0,0,0,0,0,normal,0,114,103
2/1/2025 16:00,114,5,Saturday,2,1,0,random_or_none,0,sunny,0.051,260,0,0,0,0,0,0,0,normal,0,114,109
2/1/2025 17:00,114,5,Saturday,2,1,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,114,106
2/1/2025 18:00,114,5,Saturday,2,1,0,random_or_none,5,windy,0.766,260,0,0,0,0,0,0,0,extreme_weather,2,117,109
2/1/2025 19:00,117,5,Saturday,2,1,0,random_or_none,1,rainy,0.618,260,0,0,0,0,0,0,0,normal,0,107,104
2/1/2025 20:00,107,5,Saturday,2,1,0,random_or_none,2,cold,0.752,260,0,0,0,0,0,0,0,extreme_weather,2,99,104
2/1/2025 21:00,99,5,Saturday,2,1,0,random_or_none,5,windy,0.842,260,0,0,0,0,0,0,0,extreme_weather,2,148,95
2/1/2025 22:00,148,5,Saturday,2,1,0,random_or_none,2,cold,0.503,260,0,1,121.64,0,0,0,0,emergency_spike,5,106,90
2/1/2025 23:00,106,5,Saturday,2,1,0,random_or_none,0,sunny,0.212,260,0,0,0,0,0,0,0,normal,0,75,79
2/2/2025 0:00,75,6,Sunday,2,1,0,random_or_none,0,sunny,0.21,260,0,0,0,0,0,0,0,normal,0,66,72
2/2/2025 1:00,66,6,Sunday,2,1,0,random_or_none,2,cold,0.83,260,0,0,0,0,0,0,0,extreme_weather,2,56,74
2/2/2025 2:00,56,6,Sunday,2,1,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,58,78
2/2/2025 3:00,58,6,Sunday,2,1,0,random_or_none,5,windy,0.472,260,0,0,0,0,0,0,0,normal,0,67,79
2/2/2025 4:00,67,6,Sunday,2,1,0,random_or_none,1,rainy,0.868,260,0,0,0,0,0,0,0,extreme_weather,2,63,79
2/2/2025 5:00,63,6,Sunday,2,1,0,random_or_none,1,rainy,0.579,260,0,0,0,0,0,0,0,normal,0,59,79
2/2/2025 6:00,59,6,Sunday,2,1,0,random_or_none,0,sunny,0.029,260,0,0,0,0,0,0,0,normal,0,66,87
2/2/2025 7:00,66,6,Sunday,2,1,0,random_or_none,2,cold,0.759,260,0,0,0,0,0,0,0,extreme_weather,2,73,87
2/2/2025 8:00,73,6,Sunday,2,1,0,random_or_none,1,rainy,0.531,260,0,0,0,0,0,0,0,normal,0,83,91
2/2/2025 9:00,83,6,Sunday,2,1,0,random_or_none,1,rainy,0.707,260,0,0,0,0,0,0,0,normal,0,93,102
2/2/2025 10:00,93,6,Sunday,2,1,0,random_or_none,1,rainy,0.838,260,0,0,0,0,0,0,0,extreme_weather,2,102,111
2/2/2025 11:00,102,6,Sunday,2,1,0,random_or_none,1,rainy,0.427,260,0,0,0,0,0,0,0,normal,0,103,119
2/2/2025 12:00,103,6,Sunday,2,1,0,random_or_none,3,hot,0.612,260,0,0,0,0,0,0,0,normal,0,104,119
2/2/2025 13:00,104,6,Sunday,2,1,0,random_or_none,0,sunny,0.042,260,0,0,0,0,0,0,0,normal,0,102,126
2/2/2025 14:00,102,6,Sunday,2,1,0,random_or_none,5,windy,0.862,260,0,0,0,0,0,0,0,extreme_weather,2,103,134
2/2/2025 15:00,103,6,Sunday,2,1,0,random_or_none,0,sunny,0.215,260,0,0,0,0,0,0,0,normal,0,109,134
2/2/2025 16:00,109,6,Sunday,2,1,0,random_or_none,2,cold,0.587,260,0,0,0,0,0,0,0,normal,0,106,131
2/2/2025 17:00,106,6,Sunday,2,1,0,random_or_none,1,rainy,0.31,260,0,0,0,0,0,0,0,normal,0,109,131
2/2/2025 18:00,109,6,Sunday,2,1,0,random_or_none,1,rainy,0.919,260,0,0,0,0,0,0,0,extreme_weather,2,104,121
2/2/2025 19:00,104,6,Sunday,2,1,0,random_or_none,4,dusty,0.243,260,0,0,0,0,0,0,0,normal,0,104,126
2/2/2025 20:00,104,6,Sunday,2,1,0,random_or_none,2,cold,0.572,260,0,0,0,0,0,0,0,normal,0,95,127
2/2/2025 21:00,95,6,Sunday,2,1,0,random_or_none,2,cold,0.865,260,0,0,0,0,0,0,0,extreme_weather,2,90,116
2/2/2025 22:00,90,6,Sunday,2,1,0,random_or_none,1,rainy,0.793,260,0,0,0,0,0,0,0,extreme_weather,2,79,105
2/2/2025 23:00,79,6,Sunday,2,1,0,random_or_none,2,cold,0.6,260,0,0,0,0,0,0,0,normal,0,72,100
2/3/2025 0:00,72,0,Monday,2,0,0,random_or_none,2,cold,0.317,260,0,0,0,0,0,0,0,normal,0,74,86
2/3/2025 1:00,74,0,Monday,2,0,0,random_or_none,1,rainy,0.718,260,0,0,0,0,0,0,0,normal,0,78,74
2/3/2025 2:00,78,0,Monday,2,0,0,random_or_none,2,cold,0.991,260,0,0,0,0,0,0,0,extreme_weather,2,79,69
2/3/2025 3:00,79,0,Monday,2,0,0,random_or_none,1,rainy,0.722,260,0,0,0,0,0,0,0,normal,0,79,66
2/3/2025 4:00,79,0,Monday,2,0,0,random_or_none,2,cold,0.624,260,0,0,0,0,0,0,0,normal,0,79,72
2/3/2025 5:00,79,0,Monday,2,0,0,random_or_none,1,rainy,0.574,260,0,0,0,0,0,0,0,normal,0,87,81
2/3/2025 6:00,87,0,Monday,2,0,0,random_or_none,2,cold,0.884,260,0,0,0,0,0,0,0,extreme_weather,2,87,84
2/3/2025 7:00,87,0,Monday,2,0,0,random_or_none,2,cold,0.605,260,0,0,0,0,0,0,0,normal,0,91,94
2/3/2025 8:00,91,0,Monday,2,0,0,random_or_none,5,windy,0.75,260,0,0,0,0,0,0,0,extreme_weather,2,102,95
2/3/2025 9:00,102,0,Monday,2,0,0,random_or_none,5,windy,0.348,260,0,0,0,0,0,0,0,normal,0,111,97
2/3/2025 10:00,111,0,Monday,2,0,0,random_or_none,2,cold,0.813,260,0,0,0,0,0,0,0,extreme_weather,2,119,105
2/3/2025 11:00,119,0,Monday,2,0,0,random_or_none,2,cold,0.658,260,0,0,0,0,0,0,0,normal,0,119,105
2/3/2025 12:00,119,0,Monday,2,0,0,random_or_none,0,sunny,0.067,260,0,0,0,0,0,0,0,normal,0,126,103
2/3/2025 13:00,126,0,Monday,2,0,0,random_or_none,2,cold,0.497,260,0,0,0,0,0,0,0,normal,0,134,118
2/3/2025 14:00,134,0,Monday,2,0,0,random_or_none,2,cold,0.802,260,0,0,0,0,0,0,0,extreme_weather,2,134,127
2/3/2025 15:00,134,0,Monday,2,0,0,random_or_none,2,cold,0.987,260,0,0,0,0,0,0,0,extreme_weather,2,131,121
2/3/2025 16:00,131,0,Monday,2,0,0,random_or_none,2,cold,0.571,260,0,0,0,0,0,0,0,normal,0,131,126
2/3/2025 17:00,131,0,Monday,2,0,0,random_or_none,2,cold,0.85,260,0,0,0,0,0,0,0,extreme_weather,2,121,130
2/3/2025 18:00,121,0,Monday,2,0,0,random_or_none,5,windy,0.246,260,0,0,0,0,0,0,0,normal,0,126,133
2/3/2025 19:00,126,0,Monday,2,0,0,random_or_none,2,cold,0.59,260,0,0,0,0,0,0,0,normal,0,127,133
2/3/2025 20:00,127,0,Monday,2,0,0,random_or_none,1,rainy,0.374,260,0,0,0,0,0,0,0,normal,0,116,125
2/3/2025 21:00,116,0,Monday,2,0,0,random_or_none,2,cold,0.33,260,0,0,0,0,0,0,0,normal,0,105,158
2/3/2025 22:00,105,0,Monday,2,0,0,random_or_none,2,cold,0.438,260,0,0,0,0,0,0,0,normal,0,100,131
2/3/2025 23:00,100,0,Monday,2,0,0,random_or_none,1,rainy,0.648,260,0,0,0,0,0,0,0,normal,0,86,104
2/4/2025 0:00,86,1,Tuesday,2,0,0,random_or_none,2,cold,0.624,260,0,0,0,0,0,0,0,normal,0,74,88
2/4/2025 1:00,74,1,Tuesday,2,0,0,random_or_none,5,windy,0.753,260,0,0,0,0,0,0,0,extreme_weather,2,69,86
2/4/2025 2:00,69,1,Tuesday,2,0,0,random_or_none,0,sunny,0.069,260,0,0,0,0,0,0,0,normal,0,66,83
2/4/2025 3:00,66,1,Tuesday,2,0,0,random_or_none,2,cold,0.536,260,0,0,0,0,0,0,0,normal,0,72,76
2/4/2025 4:00,72,1,Tuesday,2,0,0,random_or_none,1,rainy,0.675,260,0,0,0,0,0,0,0,normal,0,81,76
2/4/2025 5:00,81,1,Tuesday,2,0,0,random_or_none,2,cold,0.299,260,0,0,0,0,0,0,0,normal,0,84,83
2/4/2025 6:00,84,1,Tuesday,2,0,0,random_or_none,2,cold,0.844,260,0,0,0,0,0,0,0,extreme_weather,2,94,84
2/4/2025 7:00,94,1,Tuesday,2,0,0,random_or_none,1,rainy,0.9,260,0,0,0,0,0,0,0,extreme_weather,2,95,96
2/4/2025 8:00,95,1,Tuesday,2,0,0,random_or_none,2,cold,0.801,260,0,0,0,0,0,0,0,extreme_weather,2,97,98
2/4/2025 9:00,97,1,Tuesday,2,0,0,random_or_none,4,dusty,0.413,260,0,0,0,0,0,0,0,normal,0,105,101
2/4/2025 10:00,105,1,Tuesday,2,0,0,random_or_none,1,rainy,0.887,260,0,0,0,0,0,0,0,extreme_weather,2,105,99
2/4/2025 11:00,105,1,Tuesday,2,0,0,random_or_none,0,sunny,0.304,260,0,0,0,0,0,0,0,normal,0,103,110
2/4/2025 12:00,103,1,Tuesday,2,0,0,random_or_none,0,sunny,0.148,260,0,0,0,0,0,0,0,normal,0,118,117
2/4/2025 13:00,118,1,Tuesday,2,0,0,random_or_none,2,cold,0.505,260,0,0,0,0,0,0,0,normal,0,127,120
2/4/2025 14:00,127,1,Tuesday,2,0,0,random_or_none,5,windy,0.604,260,0,0,0,0,0,0,0,normal,0,121,123
2/4/2025 15:00,121,1,Tuesday,2,0,0,random_or_none,0,sunny,0.262,260,0,0,0,0,0,0,0,normal,0,126,126
2/4/2025 16:00,126,1,Tuesday,2,0,0,random_or_none,1,rainy,0.462,260,0,0,0,0,0,0,0,normal,0,130,128
2/4/2025 17:00,130,1,Tuesday,2,0,0,random_or_none,5,windy,0.712,260,0,0,0,0,0,0,0,normal,0,133,133
2/4/2025 18:00,133,1,Tuesday,2,0,0,random_or_none,2,cold,0.412,260,0,0,0,0,0,0,0,normal,0,133,132
2/4/2025 19:00,133,1,Tuesday,2,0,0,random_or_none,1,rainy,1,260,0,0,0,0,0,0,0,extreme_weather,2,125,132
2/4/2025 20:00,125,1,Tuesday,2,0,0,random_or_none,2,cold,0.957,260,0,0,0,0,0,0,0,extreme_weather,2,158,125
2/4/2025 21:00,158,1,Tuesday,2,0,0,random_or_none,2,cold,0.621,260,0,1,104.6,0,0,0,0,emergency_spike,5,131,108
2/4/2025 22:00,131,1,Tuesday,2,0,0,random_or_none,0,sunny,0.302,260,0,0,0,0,0,0,0,normal,0,104,99
2/4/2025 23:00,104,1,Tuesday,2,0,0,random_or_none,1,rainy,0.45,260,0,0,0,0,0,0,0,normal,0,88,97
2/5/2025 0:00,88,2,Wednesday,2,0,0,random_or_none,1,rainy,0.678,260,0,0,0,0,0,0,0,normal,0,86,88
2/5/2025 1:00,86,2,Wednesday,2,0,0,random_or_none,1,rainy,0.999,260,0,0,0,0,0,0,0,extreme_weather,2,83,77
2/5/2025 2:00,83,2,Wednesday,2,0,0,random_or_none,2,cold,0.493,260,0,0,0,0,0,0,0,normal,0,76,73
2/5/2025 3:00,76,2,Wednesday,2,0,0,random_or_none,5,windy,0.252,260,0,0,0,0,0,0,0,normal,0,76,70
2/5/2025 4:00,76,2,Wednesday,2,0,0,random_or_none,1,rainy,0.824,260,0,0,0,0,0,0,0,extreme_weather,2,83,69
2/5/2025 5:00,83,2,Wednesday,2,0,0,random_or_none,5,windy,0.598,260,0,0,0,0,0,0,0,normal,0,84,77
2/5/2025 6:00,84,2,Wednesday,2,0,0,random_or_none,1,rainy,0.483,260,0,0,0,0,0,0,0,normal,0,96,78
2/5/2025 7:00,96,2,Wednesday,2,0,0,random_or_none,1,rainy,0.896,260,0,0,0,0,0,0,0,extreme_weather,2,98,81
2/5/2025 8:00,98,2,Wednesday,2,0,0,random_or_none,1,rainy,0.733,260,0,0,0,0,0,0,0,normal,0,101,90
2/5/2025 9:00,101,2,Wednesday,2,0,0,random_or_none,1,rainy,0.666,260,0,0,0,0,0,0,0,normal,0,99,97
2/5/2025 10:00,99,2,Wednesday,2,0,0,random_or_none,2,cold,0.319,260,0,0,0,0,0,0,0,normal,0,110,111
2/5/2025 11:00,110,2,Wednesday,2,0,0,random_or_none,1,rainy,0.479,260,0,0,0,0,0,0,0,normal,0,117,111
2/5/2025 12:00,117,2,Wednesday,2,0,0,random_or_none,2,cold,0.972,260,0,0,0,0,0,0,0,extreme_weather,2,120,116
2/5/2025 13:00,120,2,Wednesday,2,0,0,random_or_none,2,cold,0.244,260,0,0,0,0,0,0,0,normal,0,123,114
2/5/2025 14:00,123,2,Wednesday,2,0,0,random_or_none,5,windy,0.524,260,0,0,0,0,0,0,0,normal,0,126,121
2/5/2025 15:00,126,2,Wednesday,2,0,0,random_or_none,2,cold,0.785,260,0,0,0,0,0,0,0,extreme_weather,2,128,124
2/5/2025 16:00,128,2,Wednesday,2,0,0,random_or_none,2,cold,0.635,260,0,0,0,0,0,0,0,normal,0,133,129
2/5/2025 17:00,133,2,Wednesday,2,0,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,132,127
2/5/2025 18:00,132,2,Wednesday,2,0,0,random_or_none,4,dusty,0.385,260,0,0,0,0,0,0,0,normal,0,132,128
2/5/2025 19:00,132,2,Wednesday,2,0,0,random_or_none,2,cold,0.731,260,0,0,0,0,0,0,0,normal,0,125,122
2/5/2025 20:00,125,2,Wednesday,2,0,0,random_or_none,4,dusty,0.902,260,0,0,0,0,0,0,0,extreme_weather,2,108,109
2/5/2025 21:00,108,2,Wednesday,2,0,0,random_or_none,1,rainy,0.37,260,0,0,0,0,0,0,0,normal,0,99,101
2/5/2025 22:00,99,2,Wednesday,2,0,0,random_or_none,2,cold,0.339,260,0,0,0,0,0,0,0,normal,0,97,98
2/5/2025 23:00,97,2,Wednesday,2,0,0,random_or_none,2,cold,0.883,260,0,0,0,0,0,0,0,extreme_weather,2,88,100
2/6/2025 0:00,88,3,Thursday,2,0,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,77,87
2/6/2025 1:00,77,3,Thursday,2,0,0,random_or_none,5,windy,0.337,260,0,0,0,0,0,0,0,normal,0,73,76
2/6/2025 2:00,73,3,Thursday,2,0,0,random_or_none,5,windy,0.404,260,0,0,0,0,0,0,0,normal,0,70,84
2/6/2025 3:00,70,3,Thursday,2,0,0,random_or_none,2,cold,0.396,260,0,0,0,0,0,0,0,normal,0,69,80
2/6/2025 4:00,69,3,Thursday,2,0,0,random_or_none,1,rainy,0.537,260,0,0,0,0,0,0,0,normal,0,77,78
2/6/2025 5:00,77,3,Thursday,2,0,0,random_or_none,5,windy,0.166,260,0,0,0,0,0,0,0,normal,0,78,81
2/6/2025 6:00,78,3,Thursday,2,0,0,random_or_none,5,windy,0.338,260,0,0,0,0,0,0,0,normal,0,81,80
2/6/2025 7:00,81,3,Thursday,2,0,0,random_or_none,1,rainy,0.677,260,0,0,0,0,0,0,0,normal,0,90,88
2/6/2025 8:00,90,3,Thursday,2,0,0,random_or_none,2,cold,0.681,260,0,0,0,0,0,0,0,normal,0,97,97
2/6/2025 9:00,97,3,Thursday,2,0,0,random_or_none,1,rainy,0.682,260,0,0,0,0,0,0,0,normal,0,111,97
2/6/2025 10:00,111,3,Thursday,2,0,0,random_or_none,1,rainy,0.897,260,0,0,0,0,0,0,0,extreme_weather,2,111,105
2/6/2025 11:00,111,3,Thursday,2,0,0,random_or_none,2,cold,0.713,260,0,0,0,0,0,0,0,normal,0,116,115
2/6/2025 12:00,116,3,Thursday,2,0,0,random_or_none,4,dusty,0.814,260,0,0,0,0,0,0,0,extreme_weather,2,114,123
2/6/2025 13:00,114,3,Thursday,2,0,0,random_or_none,2,cold,0.474,260,0,0,0,0,0,0,0,normal,0,121,118
2/6/2025 14:00,121,3,Thursday,2,0,0,random_or_none,2,cold,0.701,260,0,0,0,0,0,0,0,normal,0,124,127
2/6/2025 15:00,124,3,Thursday,2,0,0,random_or_none,2,cold,0.348,260,0,0,0,0,0,0,0,normal,0,129,124
2/6/2025 16:00,129,3,Thursday,2,0,0,random_or_none,2,cold,0.661,260,0,0,0,0,0,0,0,normal,0,127,133
2/6/2025 17:00,127,3,Thursday,2,0,0,random_or_none,5,windy,0.16,260,0,0,0,0,0,0,0,normal,0,128,129
2/6/2025 18:00,128,3,Thursday,2,0,0,random_or_none,1,rainy,1,260,0,0,0,0,0,0,0,extreme_weather,2,122,124
2/6/2025 19:00,122,3,Thursday,2,0,0,random_or_none,5,windy,0.818,260,0,0,0,0,0,0,0,extreme_weather,2,109,114
2/6/2025 20:00,109,3,Thursday,2,0,0,random_or_none,5,windy,0.194,260,0,0,0,0,0,0,0,normal,0,101,112
2/6/2025 21:00,101,3,Thursday,2,0,0,random_or_none,0,sunny,0.027,260,0,0,0,0,0,0,0,normal,0,98,111
2/6/2025 22:00,98,3,Thursday,2,0,0,random_or_none,1,rainy,0.316,260,0,0,0,0,0,0,0,normal,0,100,101
2/6/2025 23:00,100,3,Thursday,2,0,0,random_or_none,1,rainy,1,260,0,0,0,0,0,0,0,extreme_weather,2,87,94
2/7/2025 0:00,87,4,Friday,2,0,0,random_or_none,5,windy,0.725,260,0,0,0,0,0,0,0,normal,0,76,77
2/7/2025 1:00,76,4,Friday,2,0,0,random_or_none,1,rainy,0.402,260,0,0,0,0,0,0,0,normal,0,84,64
2/7/2025 2:00,84,4,Friday,2,0,0,random_or_none,1,rainy,0.806,260,0,0,0,0,0,0,0,extreme_weather,2,80,57
2/7/2025 3:00,80,4,Friday,2,0,0,random_or_none,1,rainy,1,260,0,0,0,0,0,0,0,extreme_weather,2,78,59
2/7/2025 4:00,78,4,Friday,2,0,0,random_or_none,1,rainy,0.909,260,0,0,0,0,0,0,0,extreme_weather,2,81,59
2/7/2025 5:00,81,4,Friday,2,0,0,random_or_none,1,rainy,0.85,260,0,0,0,0,0,0,0,extreme_weather,2,80,67
2/7/2025 6:00,80,4,Friday,2,0,0,random_or_none,0,sunny,0,260,0,0,0,0,0,0,0,normal,0,88,71
2/7/2025 7:00,88,4,Friday,2,0,0,random_or_none,2,cold,0.869,260,0,0,0,0,0,0,0,extreme_weather,2,97,72
2/7/2025 8:00,97,4,Friday,2,0,0,random_or_none,2,cold,0.552,260,0,0,0,0,0,0,0,normal,0,97,86
2/7/2025 9:00,97,4,Friday,2,0,0,random_or_none,1,rainy,0.742,260,0,0,0,0,0,0,0,normal,0,105,90
2/7/2025 10:00,105,4,Friday,2,0,0,random_or_none,1,rainy,0.365,260,0,0,0,0,0,0,0,normal,0,115,92
2/7/2025 11:00,115,4,Friday,2,0,0,random_or_none,2,cold,0.713,260,0,0,0,0,0,0,0,normal,0,123,98
2/7/2025 12:00,123,4,Friday,2,0,0,random_or_none,2,cold,0.516,260,0,0,0,0,0,0,0,normal,0,118,105
2/7/2025 13:00,118,4,Friday,2,0,0,random_or_none,0,sunny,0.033,260,0,0,0,0,0,0,0,normal,0,127,117
2/7/2025 14:00,127,4,Friday,2,0,0,random_or_none,2,cold,0.863,260,0,0,0,0,0,0,0,extreme_weather,2,124,114
2/7/2025 15:00,124,4,Friday,2,0,0,random_or_none,0,sunny,0.152,260,0,0,0,0,0,0,0,normal,0,133,117
2/7/2025 16:00,133,4,Friday,2,0,0,random_or_none,2,cold,0.89,260,0,0,0,0,0,0,0,extreme_weather,2,129,118
2/7/2025 17:00,129,4,Friday,2,0,0,random_or_none,1,rainy,0.322,260,0,0,0,0,0,0,0,normal,0,124,115
2/7/2025 18:00,124,4,Friday,2,0,0,random_or_none,1,rainy,0.566,260,0,0,0,0,0,0,0,normal,0,114,118
2/7/2025 19:00,114,4,Friday,2,0,0,random_or_none,4,dusty,0.765,260,0,0,0,0,0,0,0,extreme_weather,2,112,115
2/7/2025 20:00,112,4,Friday,2,0,0,random_or_none,2,cold,0.642,260,0,0,0,0,0,0,0,normal,0,111,102
2/7/2025 21:00,111,4,Friday,2,0,0,random_or_none,5,windy,0.561,260,0,0,0,0,0,0,0,normal,0,101,96
2/7/2025 22:00,101,4,Friday,2,0,0,random_or_none,2,cold,0.631,260,0,0,0,0,0,0,0,normal,0,94,81
2/7/2025 23:00,94,4,Friday,2,0,0,random_or_none,2,cold,0.713,260,0,0,0,0,0,0,0,normal,0,77,74
2/8/2025 0:00,77,5,Saturday,2,1,0,random_or_none,1,rainy,0.434,260,0,0,0,0,0,0,0,normal,0,64,73
2/8/2025 1:00,64,5,Saturday,2,1,0,random_or_none,2,cold,0.565,260,0,0,0,0,0,0,0,normal,0,57,66
2/8/2025 2:00,57,5,Saturday,2,1,0,random_or_none,2,cold,0.807,260,0,0,0,0,0,0,0,extreme_weather,2,59,55
2/8/2025 3:00,59,5,Saturday,2,1,0,random_or_none,0,sunny,0.218,260,0,0,0,0,0,0,0,normal,0,59,55
2/8/2025 4:00,59,5,Saturday,2,1,0,random_or_none,0,sunny,0.082,260,0,0,0,0,0,0,0,normal,0,67,49
2/8/2025 5:00,67,5,Saturday,2,1,0,random_or_none,2,cold,0.791,260,0,0,0,0,0,0,0,extreme_weather,2,71,64
2/8/2025 6:00,71,5,Saturday,2,1,0,random_or_none,2,cold,0.867,260,0,0,0,0,0,0,0,extreme_weather,2,72,64
2/8/2025 7:00,72,5,Saturday,2,1,0,random_or_none,1,rainy,0.577,260,0,0,0,0,0,0,0,normal,0,86,70
2/8/2025 8:00,86,5,Saturday,2,1,0,random_or_none,1,rainy,0.883,260,0,0,0,0,0,0,0,extreme_weather,2,90,80
2/8/2025 9:00,90,5,Saturday,2,1,0,random_or_none,1,rainy,0.637,260,0,0,0,0,0,0,0,normal,0,92,83
2/8/2025 10:00,92,5,Saturday,2,1,0,random_or_none,2,cold,0.275,260,0,0,0,0,0,0,0,normal,0,98,89
2/8/2025 11:00,98,5,Saturday,2,1,0,random_or_none,0,sunny,0.023,260,0,0,0,0,0,0,0,normal,0,105,95
2/8/2025 12:00,105,5,Saturday,2,1,0,random_or_none,1,rainy,0.984,260,0,0,0,0,0,0,0,extreme_weather,2,117,97
2/8/2025 13:00,117,5,Saturday,2,1,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,114,107
2/8/2025 14:00,114,5,Saturday,2,1,0,random_or_none,0,sunny,0.17,260,0,0,0,0,0,0,0,normal,0,117,104
2/8/2025 15:00,117,5,Saturday,2,1,0,random_or_none,4,dusty,0.621,260,0,0,0,0,0,0,0,normal,0,118,115
2/8/2025 16:00,118,5,Saturday,2,1,0,random_or_none,2,cold,0.937,260,0,0,0,0,0,0,0,extreme_weather,2,115,107
2/8/2025 17:00,115,5,Saturday,2,1,0,random_or_none,5,windy,0.417,260,0,0,0,0,0,0,0,normal,0,118,104
2/8/2025 18:00,118,5,Saturday,2,1,0,random_or_none,3,hot,0.933,260,0,0,0,0,0,0,0,extreme_weather,2,115,104
2/8/2025 19:00,115,5,Saturday,2,1,0,random_or_none,2,cold,1,260,0,0,0,0,0,0,0,extreme_weather,2,102,105
2/8/2025 20:00,102,5,Saturday,2,1,0,random_or_none,0,sunny,0.079,260,0,0,0,0,0,0,0,normal,0,96,106
2/8/2025 21:00,96,5,Saturday,2,1,0,random_or_none,5,windy,0.541,260,0,0,0,0,0,0,0,normal,0,81,96
2/8/2025 22:00,81,5,Saturday,2,1,0,random_or_none,0,sunny,0.24,260,0,0,0,0,0,0,0,normal,0,74,91
2/8/2025 23:00,74,5,Saturday,2,1,0,random_or_none,2,cold,0.721,260,0,0,0,0,0,0,0,normal,0,73,81
2/9/2025 0:00,73,6,Sunday,2,1,0,random_or_none,1,rainy,0.767,260,0,0,0,0,0,0,0,extreme_weather,2,66,84
2/9/2025 1:00,66,6,Sunday,2,1,0,random_or_none,0,sunny,0.318,260,0,0,0,0,0,0,0,normal,0,55,75
