datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour,week_number,shift_period_code
2024-03-14 18:00:00,142,3,Thursday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,142,143,18,1,11,Evening,0,0,0,23,10,26,1,11,12,4,29,0.651,0.651,142,76,42,96,138,0,0,74,5,2,1,46.73,52.34,42,96,142.0,142.0,145.33333333333334,150.83333333333334,134.33333333333334,142,11,2
2024-03-14 19:00:00,142,3,Thursday,3,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,134,136,19,1,11,Evening,0,0,0,27,12,25,1,13,14,4,29,0.651,0.651,142,76,42,96,138,0,0,74,6,0,1,46.98,52.62,42,96,142.0,153.0,145.0,145.66666666666666,134.33333333333334,134,11,2
2024-03-14 20:00:00,134,3,Thursday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,126,127,20,1,11,Evening,0,0,0,26,11,19,1,12,14,5,32,0.615,0.615,134,84,42,96,138,0,0,57,6,2,1,46.38,51.95,42,96,142.0,142.0,142.0,144.0,133.875,126,11,2
2024-03-14 21:00:00,126,3,Thursday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,128,118,21,1,11,Evening,0,0,0,22,9,14,1,11,11,5,32,0.58,0.58,126,92,42,96,138,0,0,41,6,2,0,44.3,49.62,42,96,134.0,139.0,139.33333333333334,142.33333333333334,133.54166666666666,128,11,2
2024-03-14 22:00:00,128,3,Thursday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,121,121,22,1,11,Evening,0,0,0,23,10,11,1,11,12,3,26,0.587,0.587,128,90,42,96,138,0,0,45,4,2,0,41.03,45.95,42,96,126.0,133.0,134.0,139.5,133.0,121,11,2
2024-03-14 23:00:00,121,3,Thursday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,88,116,23,1,11,Night,0,0,0,25,11,15,1,12,13,5,32,0.58,0.58,126,92,36,82,118,0,0,36,3,2,0,43.55,48.78,36,82,128.0,130.0,129.33333333333334,135.66666666666666,132.79166666666666,88,11,0
2024-03-15 00:00:00,88,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,104,72,0,1,11,Night,0,0,0,15,6,10,0,6,9,1,21,0.58,0.58,126,92,36,82,118,0,0,1,2,1,0,36.9,41.33,36,82,121.0,97.0,125.0,132.16666666666666,132.41666666666666,104,11,0
2024-03-15 01:00:00,104,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,94,87,1,1,11,Night,0,0,0,18,8,11,1,7,11,3,26,0.58,0.58,126,92,36,82,118,0,0,18,4,0,0,40.6,45.47,36,82,88.0,92.0,112.33333333333333,123.16666666666667,132.04166666666666,94,11,0
2024-03-15 02:00:00,94,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,99,75,2,1,11,Night,0,0,0,18,8,9,1,7,11,3,26,0.58,0.58,126,92,36,82,118,0,0,7,3,1,0,40.35,45.19,36,82,104.0,98.0,104.33333333333333,116.83333333333333,132.54166666666666,99,11,0
2024-03-15 03:00:00,99,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,100,78,3,1,11,Night,0,0,0,18,8,10,1,7,11,2,24,0.58,0.58,126,92,36,82,118,0,0,12,5,1,0,39.25,43.96,36,82,94.0,101.0,95.33333333333333,110.16666666666667,132.375,100,11,0
2024-03-15 04:00:00,100,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,93,67,4,1,11,Night,0,0,0,19,8,9,1,7,12,3,26,0.58,0.58,126,92,36,82,118,0,0,13,5,2,0,40.85,45.75,36,82,99.0,97.0,99.0,105.66666666666667,132.29166666666666,93,11,0
2024-03-15 05:00:00,93,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,124,70,5,1,11,Night,0,0,0,15,6,12,0,6,9,2,24,0.58,0.58,126,92,36,82,118,0,0,6,6,0,0,39.5,44.24,36,82,100.0,96.0,97.66666666666667,101.0,132.41666666666666,124,11,0
2024-03-15 06:00:00,124,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,117,98,6,1,11,Night,0,0,0,23,10,11,1,9,14,3,26,0.58,0.58,126,92,36,82,118,0,0,39,3,1,0,40.35,45.19,36,82,93.0,127.0,97.33333333333333,96.33333333333333,132.29166666666666,117,11,0
2024-03-15 07:00:00,117,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,148,89,7,1,11,Morning,0,0,0,24,10,9,1,9,15,4,29,0.58,0.58,126,92,42,96,138,0,0,31,3,4,0,41.95,46.98,42,96,124.0,123.0,105.66666666666667,102.33333333333333,132.16666666666666,148,11,1
2024-03-15 08:00:00,148,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,5,0,0,0,0,Normal Operations,0,161,116,8,1,11,Morning,0,0,0,31,13,13,1,12,19,7,38,0.679,0.679,148,70,42,96,138,0,0,86,18,4,1,56.43,63.2,42,96,117.0,154.0,111.33333333333333,104.5,131.91666666666666,161,11,1
2024-03-15 09:00:00,161,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,15,0,0,0,0,Normal Operations,0,158,118,9,1,11,Morning,0,0,0,41,18,14,1,16,25,9,43,0.739,0.739,161,57,42,96,138,0,0,113,22,3,1,64.21,71.92,42,96,148.0,166.0,129.66666666666666,113.5,131.66666666666666,158,11,1
2024-03-15 10:00:00,158,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,9,0,0,0,0,Normal Operations,0,163,117,10,1,11,Morning,0,0,0,35,15,19,1,13,22,5,32,0.725,0.725,158,60,42,96,138,0,0,106,17,4,0,55.74,62.43,42,96,161.0,167.0,142.0,123.83333333333333,131.45833333333334,163,11,1
2024-03-15 11:00:00,163,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,10,0,0,0,0,Normal Operations,0,159,127,11,1,11,Morning,0,0,0,36,15,12,1,14,22,7,38,0.748,0.748,163,55,42,96,138,0,0,117,17,6,1,60.31,67.55,42,96,158.0,162.0,155.66666666666666,133.5,131.08333333333334,159,11,1
2024-03-15 12:00:00,159,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,14,0,0,0,0,Normal Operations,0,137,131,12,1,11,Morning,0,0,0,39,17,13,1,15,24,7,38,0.729,0.729,159,59,42,96,138,0,0,108,20,5,1,59.96,67.16,42,96,163.0,173.0,160.66666666666666,145.16666666666666,131.125,137,11,1
2024-03-15 13:00:00,137,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,147,113,13,1,11,Morning,0,0,0,26,11,14,1,10,16,4,29,0.628,0.628,137,81,42,96,138,0,0,63,16,4,0,48.11,53.88,42,96,159.0,152.0,160.0,151.0,130.54166666666666,147,11,1
2024-03-15 14:00:00,147,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,147,121,14,1,11,Morning,0,0,0,26,11,14,1,10,16,5,32,0.674,0.674,147,71,42,96,138,0,0,84,22,4,0,53.96,60.44,42,96,137.0,144.0,153.0,154.33333333333334,129.91666666666666,147,11,1
2024-03-15 15:00:00,147,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,153,112,15,1,11,Evening,0,0,0,27,12,14,1,10,17,6,35,0.674,0.674,147,71,42,96,138,0,0,84,20,3,0,55.06,61.67,42,96,147.0,143.0,147.66666666666666,154.16666666666666,130.04166666666666,153,11,2
2024-03-15 16:00:00,153,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,4,0,0,0,0,Normal Operations,0,139,114,16,1,11,Evening,0,0,0,29,12,22,1,11,18,5,32,0.702,0.702,153,65,42,96,138,0,0,96,19,4,1,54.86,61.44,42,96,147.0,151.0,143.66666666666666,151.83333333333334,130.20833333333334,139,11,2
2024-03-15 17:00:00,139,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,143,108,17,1,11,Evening,0,0,0,27,12,24,1,10,17,5,32,0.638,0.638,139,79,42,96,138,0,0,67,6,3,1,47.76,53.49,42,96,153.0,142.0,149.0,151.0,130.29166666666666,143,11,2
2024-03-15 18:00:00,143,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,136,110,18,1,11,Evening,0,0,0,25,11,23,1,12,13,3,26,0.656,0.656,143,75,42,96,138,0,0,76,5,3,1,45.41,50.86,42,96,139.0,142.0,146.33333333333334,147.0,130.16666666666666,136,11,2
2024-03-15 19:00:00,136,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,127,109,19,1,11,Evening,0,0,0,21,9,26,1,10,11,3,26,0.624,0.624,136,82,42,96,138,0,0,61,3,0,1,42.98,48.14,42,96,143.0,142.0,145.0,144.33333333333334,130.20833333333334,127,11,2
2024-03-15 20:00:00,127,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,118,107,20,1,11,Evening,0,0,0,19,8,26,1,9,10,5,32,0.583,0.583,127,91,42,96,138,0,0,43,2,2,1,43.45,48.66,42,96,136.0,134.0,139.33333333333334,144.16666666666666,129.95833333333334,118,11,2
2024-03-15 21:00:00,118,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,121,90,21,1,11,Evening,0,0,0,23,10,15,1,11,12,4,29,0.58,0.58,126,92,42,96,138,0,0,32,1,2,0,41.45,46.42,42,96,127.0,126.0,135.33333333333334,140.83333333333334,129.66666666666666,121,11,2
2024-03-15 22:00:00,121,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,116,92,22,1,11,Evening,0,0,0,19,8,15,1,9,10,5,32,0.58,0.58,126,92,42,96,138,0,0,36,5,2,0,44.05,49.34,42,96,118.0,128.0,127.0,136.0,129.33333333333334,116,11,2
2024-03-15 23:00:00,116,4,Friday,3,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,72,95,23,1,11,Night,0,0,0,23,10,14,1,11,12,4,29,0.58,0.58,126,92,36,82,118,0,0,30,4,2,0,42.2,47.26,36,82,121.0,121.0,122.0,130.66666666666666,129.04166666666666,72,11,0
2024-03-16 00:00:00,72,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,87,77,0,1,11,Night,0,0,0,11,4,5,0,4,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,1,0,0,38.25,42.84,36,82,116.0,88.0,118.33333333333333,126.83333333333333,128.83333333333334,87,11,0
2024-03-16 01:00:00,87,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,75,74,1,1,11,Night,0,0,0,17,6,10,0,6,11,4,29,0.58,0.58,126,92,36,82,118,0,0,0,5,2,0,42.45,47.54,36,82,72.0,104.0,103.0,115.0,128.16666666666666,75,11,0
2024-03-16 02:00:00,75,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,78,2,1,11,Night,0,0,0,12,4,7,0,5,7,1,21,0.58,0.58,126,92,36,82,118,0,0,0,1,2,0,36.65,41.05,36,82,87.0,94.0,91.66666666666667,106.83333333333333,127.45833333333333,78,11,0
2024-03-16 03:00:00,78,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,67,74,3,1,11,Night,0,0,0,17,6,10,0,6,11,3,26,0.58,0.58,126,92,36,82,118,0,0,0,0,1,0,39.6,44.35,36,82,75.0,99.0,78.0,98.16666666666667,126.66666666666667,67,11,0
2024-03-16 04:00:00,67,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,70,74,4,1,11,Night,0,0,0,10,3,6,0,4,6,4,29,0.58,0.58,126,92,36,82,118,0,0,0,5,1,0,42.45,47.54,36,82,78.0,100.0,80.0,91.5,125.79166666666667,70,11,0
2024-03-16 05:00:00,70,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,98,79,5,1,11,Night,0,0,0,13,4,8,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,0,6,0,0,39.5,44.24,36,82,67.0,93.0,73.33333333333333,82.5,124.41666666666667,98,11,0
2024-03-16 06:00:00,98,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,89,102,6,1,11,Night,0,0,0,16,5,10,0,6,10,4,29,0.58,0.58,126,92,36,82,118,0,0,11,1,0,0,41.45,46.42,36,82,70.0,124.0,71.66666666666667,74.83333333333333,123.45833333333333,89,11,0
2024-03-16 07:00:00,89,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,116,103,7,1,11,Morning,0,0,0,14,5,7,0,5,9,4,29,0.58,0.58,126,92,42,96,138,0,0,2,7,0,0,42.95,48.1,42,96,98.0,117.0,78.33333333333333,79.16666666666667,122.375,116,11,1
2024-03-16 08:00:00,116,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,118,123,8,1,11,Morning,0,0,0,20,7,11,1,8,12,4,29,0.58,0.58,126,92,42,96,138,0,0,30,1,1,0,41.45,46.42,42,96,89.0,148.0,85.66666666666667,79.5,121.20833333333333,118,11,1
2024-03-16 09:00:00,118,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,10,0,0,0,0,Normal Operations,0,117,135,9,1,11,Morning,0,0,0,32,11,13,1,12,20,7,38,0.58,0.58,126,92,42,96,138,0,0,32,1,1,1,46.25,51.8,42,96,116.0,161.0,101.0,86.33333333333333,119.875,117,11,1
2024-03-16 10:00:00,117,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,127,136,10,1,11,Morning,0,0,0,22,7,11,1,8,14,4,29,0.58,0.58,126,92,42,96,138,0,0,31,7,2,0,42.95,48.1,42,96,118.0,158.0,107.66666666666667,93.0,118.08333333333333,127,11,1
2024-03-16 11:00:00,127,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,6,0,0,0,0,Normal Operations,0,131,138,11,1,11,Morning,0,0,0,28,10,15,1,11,17,6,35,0.583,0.583,127,91,42,96,138,0,0,43,3,3,0,45.3,50.74,42,96,117.0,163.0,117.0,101.33333333333333,116.375,131,11,1
2024-03-16 12:00:00,131,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,12,0,0,0,0,Normal Operations,0,113,129,12,1,11,Morning,0,0,0,33,11,14,1,13,20,6,35,0.601,0.601,131,87,42,96,138,0,0,51,2,0,0,46.16,51.7,42,96,127.0,159.0,120.66666666666667,110.83333333333333,114.875,113,11,1
2024-03-16 13:00:00,113,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,121,124,13,1,11,Morning,0,0,0,24,8,10,1,9,15,5,32,0.58,0.58,126,92,42,96,138,0,0,27,0,1,0,42.8,47.94,42,96,131.0,137.0,125.0,116.33333333333333,113.70833333333333,121,11,1
2024-03-16 14:00:00,121,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,112,123,14,1,11,Morning,0,0,0,24,8,10,1,9,15,5,32,0.58,0.58,126,92,42,96,138,0,0,36,3,0,0,43.55,48.78,42,96,113.0,147.0,123.66666666666667,120.33333333333333,112.70833333333333,112,11,1
2024-03-16 15:00:00,112,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,114,112,15,1,11,Evening,0,0,0,20,7,10,1,8,12,4,29,0.58,0.58,126,92,42,96,138,0,0,26,3,2,0,41.95,46.98,42,96,121.0,147.0,121.66666666666667,121.16666666666667,111.625,114,11,2
2024-03-16 16:00:00,114,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,108,127,16,1,11,Evening,0,0,0,19,6,22,0,7,12,4,29,0.58,0.58,126,92,42,96,138,0,0,28,3,2,1,41.95,46.98,42,96,112.0,153.0,115.33333333333333,120.16666666666667,110.16666666666667,108,11,2
2024-03-16 17:00:00,108,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,110,110,17,1,11,Evening,0,0,0,18,6,18,0,7,11,5,32,0.58,0.58,126,92,42,96,138,0,0,22,5,0,1,44.05,49.34,42,96,114.0,139.0,115.66666666666667,119.66666666666667,108.54166666666667,110,11,2
2024-03-16 18:00:00,110,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,109,110,18,1,11,Evening,0,0,0,22,7,17,1,11,11,4,29,0.58,0.58,126,92,42,96,138,0,0,24,1,0,1,41.45,46.42,42,96,108.0,143.0,111.33333333333333,116.5,107.25,109,11,2
2024-03-16 19:00:00,109,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,107,117,19,1,11,Evening,0,0,0,16,5,20,0,8,8,2,24,0.58,0.58,126,92,42,96,138,0,0,23,5,0,0,39.25,43.96,42,96,110.0,136.0,110.66666666666667,113.0,105.875,107,11,2
2024-03-16 20:00:00,107,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,90,116,20,1,11,Evening,0,0,0,20,7,16,1,10,10,5,32,0.58,0.58,126,92,42,96,138,0,0,21,2,1,1,43.3,48.5,42,96,109.0,127.0,109.0,112.33333333333333,104.75,90,11,2
2024-03-16 21:00:00,90,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,92,100,21,1,11,Evening,0,0,0,19,6,4,0,9,10,3,26,0.58,0.58,126,92,42,96,138,0,0,3,5,2,0,40.85,45.75,42,96,107.0,118.0,108.66666666666667,110.0,103.91666666666667,92,11,2
2024-03-16 22:00:00,92,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,95,94,22,1,11,Evening,0,0,0,16,5,10,0,8,8,4,29,0.58,0.58,126,92,42,96,138,0,0,5,3,0,0,41.95,46.98,42,96,90.0,121.0,102.0,106.33333333333333,102.75,95,11,2
2024-03-16 23:00:00,95,5,Saturday,3,1,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,77,101,23,1,11,Night,0,0,0,20,7,12,1,10,10,5,32,0.58,0.58,126,92,36,82,118,0,0,8,5,1,0,44.05,49.34,36,82,92.0,116.0,96.33333333333333,102.66666666666667,101.54166666666667,77,11,0
2024-03-17 00:00:00,77,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,74,103,0,1,11,Night,0,0,0,13,4,9,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,0,3,2,0,38.75,43.4,36,82,95.0,72.0,92.33333333333333,100.5,100.66666666666667,74,11,0
2024-03-17 01:00:00,74,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,98,1,1,11,Night,0,0,0,13,4,7,0,5,8,4,29,0.58,0.58,126,92,36,82,118,0,0,0,9,1,0,43.45,48.66,36,82,77.0,87.0,88.0,95.0,100.875,78,11,0
2024-03-17 02:00:00,78,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,74,107,2,1,11,Night,0,0,0,17,6,10,0,6,11,2,24,0.58,0.58,126,92,36,82,118,0,0,0,2,1,0,38.5,43.12,36,82,74.0,75.0,82.0,89.16666666666667,100.33333333333333,74,11,0
2024-03-17 03:00:00,74,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,74,117,3,1,11,Night,0,0,0,12,4,10,0,5,7,1,21,0.58,0.58,126,92,36,82,118,0,0,0,4,2,0,37.4,41.89,36,82,78.0,78.0,76.33333333333333,84.33333333333333,100.45833333333333,74,11,0
2024-03-17 04:00:00,74,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,79,111,4,1,11,Night,0,0,0,12,4,9,0,5,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,5,0,0,39.25,43.96,36,82,74.0,67.0,75.33333333333333,81.66666666666667,100.29166666666667,79,11,0
2024-03-17 05:00:00,79,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,102,105,5,1,11,Night,0,0,0,10,3,6,0,4,6,2,24,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,39.5,44.24,36,82,74.0,70.0,75.33333333333333,78.66666666666667,100.58333333333333,102,11,0
2024-03-17 06:00:00,102,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,103,127,6,1,11,Night,0,0,0,19,6,8,0,7,12,2,24,0.58,0.58,126,92,36,82,118,0,0,16,4,2,0,39.0,43.68,36,82,79.0,98.0,75.66666666666667,76.0,100.95833333333333,103,11,0
2024-03-17 07:00:00,103,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,123,137,7,1,11,Morning,0,0,0,17,6,8,0,6,11,2,24,0.58,0.58,126,92,42,96,138,0,0,17,5,2,0,39.25,43.96,42,96,102.0,89.0,85.0,80.16666666666667,101.125,123,11,1
2024-03-17 08:00:00,123,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,12,0,0,0,0,Normal Operations,0,135,162,8,1,11,Morning,0,0,0,32,11,16,1,12,20,5,32,0.58,0.58,126,92,42,96,138,0,0,38,3,0,0,43.55,48.78,42,96,103.0,116.0,94.66666666666667,85.0,101.70833333333333,135,11,1
2024-03-17 09:00:00,135,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,10,0,0,0,0,Normal Operations,0,136,174,9,1,11,Morning,0,0,0,30,10,18,1,11,19,6,35,0.619,0.619,135,83,42,96,138,0,0,59,2,0,0,47.26,52.93,42,96,123.0,118.0,109.33333333333333,92.5,102.0,136,11,1
2024-03-17 10:00:00,136,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,14,0,0,0,0,Normal Operations,0,138,178,10,1,11,Morning,0,0,0,34,12,10,1,13,21,6,35,0.624,0.624,136,82,42,96,138,0,0,61,3,1,0,47.78,53.51,42,96,135.0,117.0,120.33333333333333,102.66666666666667,102.70833333333333,138,11,1
2024-03-17 11:00:00,138,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,9,0,0,0,0,Normal Operations,0,129,173,11,1,11,Morning,0,0,0,29,10,15,1,11,18,7,38,0.633,0.633,138,80,42,96,138,0,0,65,6,0,1,50.68,56.76,42,96,136.0,127.0,131.33333333333334,113.0,103.5,129,11,1
2024-03-17 12:00:00,129,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,11,0,0,0,0,Normal Operations,0,124,172,12,1,11,Morning,0,0,0,31,11,10,1,12,19,5,32,0.592,0.592,129,89,42,96,138,0,0,47,5,3,0,44.75,50.12,42,96,138.0,131.0,136.33333333333334,122.83333333333333,103.95833333333333,124,11,1
2024-03-17 13:00:00,124,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,123,151,13,1,11,Morning,0,0,0,21,7,12,1,8,13,3,26,0.58,0.58,126,92,42,96,138,0,0,39,3,0,0,40.35,45.19,42,96,129.0,113.0,134.33333333333334,127.33333333333333,103.875,123,11,1
2024-03-17 14:00:00,123,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,112,156,14,1,11,Morning,0,0,0,19,6,11,0,7,12,2,24,0.58,0.58,126,92,42,96,138,0,0,38,5,1,0,39.25,43.96,42,96,124.0,121.0,130.33333333333334,130.83333333333334,104.33333333333333,112,11,1
2024-03-17 15:00:00,112,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,127,153,15,1,11,Evening,0,0,0,23,8,15,1,9,14,4,29,0.58,0.58,126,92,42,96,138,0,0,26,4,1,0,42.2,47.26,42,96,123.0,112.0,125.33333333333333,130.83333333333334,104.41666666666667,127,11,2
2024-03-17 16:00:00,127,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,5,0,0,0,0,Normal Operations,0,110,158,16,1,11,Evening,0,0,0,25,8,22,1,10,15,4,29,0.583,0.583,127,91,42,96,138,0,0,43,6,0,1,42.85,47.99,42,96,112.0,114.0,119.66666666666667,127.0,104.41666666666667,110,11,2
2024-03-17 17:00:00,110,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,110,148,17,1,11,Evening,0,0,0,20,7,21,1,8,12,4,29,0.58,0.58,126,92,42,96,138,0,0,24,4,0,1,42.2,47.26,42,96,127.0,108.0,120.66666666666667,125.5,104.95833333333333,110,11,2
2024-03-17 18:00:00,110,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,117,143,18,1,11,Evening,0,0,0,18,6,22,0,9,9,3,26,0.58,0.58,126,92,42,96,138,0,0,24,2,0,1,40.1,44.91,42,96,110.0,110.0,116.33333333333333,120.83333333333333,105.04166666666667,117,11,2
2024-03-17 19:00:00,117,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,116,143,19,1,11,Evening,0,0,0,18,6,20,0,9,9,5,32,0.58,0.58,126,92,42,96,138,0,0,31,4,2,1,43.8,49.06,42,96,110.0,109.0,115.66666666666667,117.66666666666667,105.04166666666667,116,11,2
2024-03-17 20:00:00,116,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,100,149,20,1,11,Evening,0,0,0,20,7,19,1,10,10,2,24,0.58,0.58,126,92,42,96,138,0,0,30,4,1,0,39.0,43.68,42,96,117.0,107.0,112.33333333333333,116.5,105.375,100,11,2
2024-03-17 21:00:00,100,6,Sunday,3,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,94,134,21,1,11,Evening,0,0,0,16,5,10,0,8,8,1,21,0.58,0.58,126,92,42,96,138,0,0,13,0,3,0,36.4,40.77,42,96,116.0,90.0,114.33333333333333,115.33333333333333,105.75,94,11,2
